id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
304,049001AST0005,Aree di sosta,Area Di Sosta Free Time,VIA DEI CIPRESSI,57020,Bibbona,LI,0,info@freetimecamping.it,www.freetimecamping.it,43.25,10.53,0586 600934
503,049001CAM0008,Campeggi,Parco Vacanze La Rosa Dei Venti,"VIA DEI CIPRESSI, 13",57020,Bibbona,LI,2,info@campinglarosadeiventi.it,www.campinglarosadeiventi.it,43.25,10.53,0586 600725
507,049001CAM0012,Campeggi,Camping Village Free Time,VIA DEI CIPRESSI,57020,Bibbona,LI,3,info@freetimecamping.it,www.freetimecamping.it,43.25,10.53,0586 600934
509,049001CAM0014,Campeggi,Le Palme,VIA DEI CIPRESSI,57020,Bibbona,LI,1,,,43.25,10.53,0586 600457
14204,049001CAV0018,Case per Vacanze,La Rosa Dei Venti,"VIA DEI CIPRESSI, 13",57020,Bibbona,LI,0,info@campinglarosadeiventi.it,www.campinglarosadeiventi.it,43.25,10.53,0586 600725
497,049001CAM0002,Campeggi,Arcobaleno 2,VIA DEI CIPRESSI,57020,Bibbona,LI,3,info@arcobalenocamping.it,www.arcobalenocamping.it,43.25,10.53,0586 600361
7098,050027AFR0007,Affittacamere,Belcanto B & B,"Via Enrico Fermi, 12 - - Montecerboli",56044,Pomarance,PI,0,info@ilbelcanto.com,www.ilbelcanto.com,43.25,10.88,0588 67260
17913,051018ALB0004,Alberghi - Hotel,Hotel L' Imperatrice,"Piazza San Domenico, 2 ",52045,Foiano della Chiana,AR,3,info@hotelimperatrice.it,www.hotelimperatrice.it,43.25,11.82,0575 640990
506,049001CAM0011,Campeggi,I Melograni,"VIA CIPRESSI, 11",57020,Bibbona,LI,2,info@campingimelograni.it,www.campingimelograni.it,43.25,10.53,0586 600222
6769,051017AAT0089,Agriturismi,Antico Porto Della Chiana,"Via Dei Rancoli, 1143 - Monsigliolo - ",52044,Cortona,AR,1,info@anticoportodellachiana.it,www.anticoportodellachiana.it,43.25,11.94,3397922848
5711,052034CAV0010,Case per Vacanze,Casavacanze Arianna,"VIA TOM BENETOLLO, 23 - LOC. ROSIA",53018,Sovicille,SI,0,info@arianna.siena.it,www.arianna.siena.it,43.25,11.22,+39 0577 342298
5337,052034AAT0002,Agriturismi,Montestigliano Srl Soc. Agricola,MONTESTIGLIANO - FRAZ. ROSIA,53018,Sovicille,SI,3,info@montestigliano.it,www.montestigliano.it,43.25,11.22,+39 0577 342013 342189
5353,052034AAT0028,Agriturismi,Agr. Meletro Di Saita Monica,"PODERE MELETRO-TEGOIA, 66 - LOC. ROSIA",53018,Sovicille,SI,1,,,43.25,11.22,+39 0577 345259
5707,052034CAV0006,Case per Vacanze,Borgo Di Barigianino,"LOC. BARIGIANINO, 5 - FRAZ. ROSIA",53018,Sovicille,SI,0,barigianino@libero.it,www.barigianino.com,43.25,11.22,+39 0577 345644
687,049001STB0003,Stabilimenti Balneari,Delfino Blu,VIA DEI MELOGRANI,57020,Bibbona,LI,0,,,43.25,10.53,0586 600408
5926,051018ALB0002,Alberghi - Hotel,Hotel Forum," - Farniole, 37 - ",52045,Foiano della Chiana,AR,4,info@hotelforum.biz,www.hotelforum.biz,43.25,11.82,0575 64071
5927,051018ALB0003,Alberghi - Hotel,La Toscanina Di Canapone Locanda,"Piazzale Garibaldi, 1",52043,Foiano della Chiana,AR,3,info@latoscaninadicanapone.com,www.latoscaninadicanapone.com,43.25,11.82,0575 640075
5109,052026AAT0023,Agriturismi,Azienda Agrituristica Montauto,LOC. MONTAUTO,53040,Rapolano Terme,SI,1,giancarlo@montauto.it,www.montauto.it,43.25,11.66,+39 075 5720867
3519,052034ALB0001,Alberghi - Hotel,Borgo Pretale,LOC. LOC. PRETALE,53018,Sovicille,SI,4,info@borgopretale.it,www.borgopretale.it,43.25,11.18,+39 0577 345401
5432,052002CAV0013,Case per Vacanze,Podere Sant'antonio,VIA DELLE SANTE MARIE,53041,Asciano,SI,0,info@poderesantantonio.it,www.poderesantantonio.it,43.25,11.55,+39 0555048556
6697,051017AAT0057,Agriturismi,Il Giardino Degli Ulivi,"Via di Manzano, 1042 - Camucia - ",52042,Cortona,AR,2,info@ilgiardinodegliulivi.net,www.ilgiardinodegliulivi.net,43.25,11.96,0575 606093
19435,049001AAT0027,Agriturismi,La Ripa Del Drago,"VIA BOLGHERESE, 12",57020,Bibbona,LI,2,laripadeldrago@gmail.com,,43.25,10.6,0586 670344
17713,049001AAT0026,Agriturismi,Colli Etruschi,"VIA CAMPIGLIESE, 1",57020,Bibbona,LI,2,collietruschi@tiscali.it,,43.25,10.58,0586 670201
542,049001CAV0009,Case per Vacanze,Campo La Sainella,"VIA CAMPIGLIESE, 2/BIS",57020,Bibbona,LI,0,info@lasainella.it,www.lasainella.it,43.25,10.58,0586 670117
319,049001AAT0014,Agriturismi,Nonna Stella,"VIA CAMPIGLIESE, 8",57020,Bibbona,LI,3,info@nonnastella.it,www.nonnastella.it,43.25,10.58,0586 600026
6554,051017AAT0002,Agriturismi,Le Caselle," - Teverina, 14 - ",52044,Cortona,AR,1,lecasellecortona@libero.it,www.agriturismo.com/caselle,43.25,12.0,0575 616004
6605,051017AAT0013,Agriturismi,Aiola,"C.S. S. Pietro a Dame, 69 - Aiola - Falzano",52044,Cortona,AR,1,,,43.25,12.0,0575 616108
6618,051017AAT0021,Agriturismi,Da Domenico," - Teverina, C.S. 24 - ",52044,Cortona,AR,1,rossi.dadomenico@gmail.com,www.dadomenico.com,43.25,12.0,0575 616024
6631,051017AAT0027,Agriturismi,Santa Maria Nuova,C.S. 105 S. Maria Nuova - Bobolino - ,52044,Cortona,AR,1,,,43.25,12.0,075 827870
6637,051017AAT0029,Agriturismi,Mulino A Vento,Case Sparse 181 ,52044,Cortona,AR,3,mulinoavento@hotmail.com,,43.25,12.0,0575 604254
6639,051017AAT0031,Agriturismi,Il Cerro,"C.S. Teverina, 135 - Casale - ",52044,Cortona,AR,1,info@agriturismoilcerro.com,www.agriturismoilcerro.com,43.25,12.0,0575 617012
6683,051017AAT0049,Agriturismi,Sant'egidio,"C.S. Tornia, 478 - S. Egidio - ",52044,Cortona,AR,3,agriturismos.egidio@alice.it,,43.25,12.0,0575 603509
6684,051017AAT0050,Agriturismi,Fontocchio,"Fontocchio, 1",52044,Cortona,AR,1,,,43.25,12.0,0575 603344
6696,051017AAT0056,Agriturismi,Biancospino,"Vaglie, 6 - 3/A",52044,Cortona,AR,1,,www.borgobiancospino.it,43.25,12.0,0575 690015
6699,051017AAT0058,Agriturismi,Casale Ruffignano,C.S. 90 - S. Pietro a Dame - ,52044,Cortona,AR,1,,,43.25,12.0,0575 690046
6705,051017AAT0060,Agriturismi,Le Macine,"C.S. Teverina-Seano, 103",52044,Cortona,AR,1,,,43.25,12.0,0575 616018
6709,051017AAT0062,Agriturismi,La Coccinella," - S. Pietro a Dame, 78 - ",52044,Cortona,AR,1,info@agriturismolacoccinella.com,www.agriturismolacoccinella.com,43.25,12.0,0575 690031
6715,051017AAT0063,Agriturismi,Villa Margherita," - Teverina, 8 - ",52044,Cortona,AR,1,,,43.25,12.0,0575 616010
6727,051017AAT0070,Agriturismi,Villa Gloria,"N.A. Vaglie, 4",52044,Cortona,AR,1,,,43.25,12.0,0575 690037
6758,051017AAT0082,Agriturismi,Sant'agata A Cantalena," - Cantalena, 1/2 - ",52044,Cortona,AR,1,info@agriturismosantagata.com,www.agriturismosantagata.com,43.25,12.0,0575 650217
14452,051017AAT0093,Agriturismi,Antico Casale San Marco,"Via Della Salciaia, 178 ",52044,Cortona,AR,1,,,43.25,12.0,0575 613094
16754,051017AAT0094,Agriturismi,Agriturismo Poggio Del Fabbro,"C.S. San Pietro a Dame, 54 - S. Pietro a Dame - ",52044,Cortona,AR,1,,,43.25,12.0,0575 690029
6222,051017ALL0009,Alloggi Privati,Ciufegni Dina,"Via N. A. Cerini, 1 ",52044,Cortona,AR,0,,,43.25,12.0,0575 67439
7417,051017CAV0023,Case per Vacanze,Villa Santa Maria," - Fonteluccia,122 - Santa Maria Nuova",52044,Cortona,AR,0,info@villasincortona.com,www.villasincortona.com,43.25,12.0,0575 630364
18785,051018CAV0003,Case per Vacanze,Ilviaggiolo,"Via Dell'Acqua, 1 - Pozzo della Chiana - ",52045,Foiano della Chiana,AR,0,,,43.25,11.82,0575 649220
19293,051018CAV0004,Case per Vacanze,Casale Cardini,Della Selce 44 ,52045,Foiano della Chiana,AR,0,info@casalecardini.com,www.casalecardini.com,43.25,11.82,
6660,051017AAT0040,Agriturismi,Giarradea,"C.A. Scanizza, 7 - Montanare - ",52044,Cortona,AR,2,giarradea@technet.it,,43.25,12.06,0575 614183
6568,051017AAT0005,Agriturismi,I Pagliai," - La Montalla, 23/A - 23/B - ",52044,Cortona,AR,1,info@ipagliai.it,www.ipagliai.it,43.25,12.01,0575 603676
4351,052002AAT0025,Agriturismi,La Pievina,LOC. PIEVINA,53041,Asciano,SI,1,lapievina@libero.it,www.lapievina.it,43.25,11.51,+39 0577 281711-3351390067
3561,052002AFR0012,Affittacamere,B&b. Alle Logge Di Sotto,LOC. PIEVINA,53041,Asciano,SI,0,contact@alleloggedisotto.it,www.alleloggedisotto.it,43.25,11.51,+39 0577 717199
6646,051017AAT0034,Agriturismi,Cantagallo,"C.S. Ronzano, 67 - Fratticciola - ",52040,Cortona,AR,2,edoardoca@libero.it,www.fattoriacantagallo.com,43.26,11.89,0575 601188
6604,051017AAT0012,Agriturismi,Pilari,"C.S. Val di Pierle, 116 - Mercatale",52044,Cortona,AR,1,info@agriturismopilari.com,www.agriturismopilari.com,43.26,12.14,0575 619231
6764,051017AAT0086,Agriturismi,Ca' De Nercole,"C.S. Mercatale, 69/A - Mercatale - ",52044,Cortona,AR,2,elsaperugini@libero.it,,43.26,12.14,0575 616072
6082,051018AFR0005,Affittacamere,Cartazucchero,"Via Pozzuolo, 30/A",52045,Foiano della Chiana,AR,0,info@cartazucchero.it,www.cartazucchero.it,43.26,11.81,0575 642209
18381,051018AFR0006,Affittacamere,Indo. Vino,"Pozzuolo, 30/A ",52045,Foiano della Chiana,AR,0,,,43.26,11.81,0575 642049
17315,051017AAT0101,Agriturismi,Agriturismo La Primula,"Via Pietro da Cortona, 35 - Mercatale - ",52044,Cortona,AR,1,mirko_perugini@yahoo.it,,43.26,12.14,0575 619131
6067,051017AFR0001,Affittacamere,Mimmi,"Via Pietro da Cortona, 31 Mercatale di Cortona",52044,Cortona,AR,0,mimmiholiday@libero.it,,43.26,12.14,0575 619029
5913,051017ALB0019,Alberghi - Hotel,La Corte Dei Papi,"Via La Dogana, 12 - Pergo - ",52040,Cortona,AR,4,info@lacortedeipapi.com,www.lacortedeipapi.com,43.26,12.03,0575 614109
18223,051017AAT0109,Agriturismi,Cascina Zeffiro,"N.A. La Dogana, 48/b Pergo",52044,Cortona,AR,1,angela@cascinazeffiro.it,www.cascinazeffiro.it,43.26,12.03,3475482585
18396,051017AAT0111,Agriturismi,Agriturismo Villa Rasenna,"C.S , 700 Pergo",52044,Cortona,AR,1,louise.la.ripa@gmail.com,,43.26,12.02,0575 614118
18660,051017CAV0035,Case per Vacanze,Casale Il Falco,"C.S. Creti,33/A - Creti - ",52044,Cortona,AR,0,booking@essediesse.net,www.casaleilfalci.it,43.26,11.87,3202218465
6630,051017AAT0026,Agriturismi,Il Borgo,"Via Di Manzano, 1001 - Camucia - ",52044,Cortona,AR,2,info@agriturismoilborgo.com,www.agriturismoilborgo.com,43.26,11.97,0575 601165
6607,051017AAT0016,Agriturismi,Fontelunga,"C.A, Montalla, 2 - Montalla - ",52040,Cortona,AR,1,fontelunga@gmail.com,www.fontelunga.it,43.26,12.01,0575 613751
17169,051021AFR0005,Affittacamere,I Girasoli," - Selve Di Sotto, 89/C - ",52046,Lucignano,AR,0,casavacanzeigirasoli@tin.it,www.igirasoli.ar.it,43.26,11.75,0575 819020
7816,050027AAT0011,Agriturismi,Podere L'apparita,"Podere Apparita, 9 - - San Dalmazio",56040,Pomarance,PI,3,info@apparita.it,www.apparita.it,43.26,10.93,0588 66085
16744,051017ALL0012,Alloggi Privati,Terzo Di Danciano,"Val di Pierle, 58 - Danciano - Mercatale",52044,Cortona,AR,0,info@terzodidanciano.it,www.terzodidanciano.it,43.26,12.14,0575 619358
5346,052034AAT0018,Agriturismi,Agr. Podere Olmo,PODERE OLMO - LOC. CERRETO SELVA,53018,Sovicille,SI,1,info@podereolmo.it,www.podereolmo.it,43.26,11.23,+39 0577 287805
5350,052034AAT0024,Agriturismi,Podere Il Moro,"VIA FORTEGUERRI, 47 - FRAZ. SAN ROCCO",53018,Sovicille,SI,2,agriturismo@podereilmoro.com,www.podereilmoro.com,43.26,11.23,+39 0577 958142
5366,052034AAT0043,Agriturismi,La Villa Di Bonechi Mirella,"STRADA ANCAIANO-SIMIGNANO, 126",53018,Sovicille,SI,1,,,43.26,11.23,+39 3201919920
14413,052034AAT0048,Agriturismi,Podere Il Tinaio,VIGLIANO - LOC. S. ROCCO A PILLI,53018,Sovicille,SI,1,agriturismopodereiltinaio@gmail.com,,43.26,11.23,+39 0577 347972
3523,052034ALB0005,Alberghi - Hotel,Hotel Borgo Filetta,S.S. 223 SIENA-GROSSETO KM 56,53018,Sovicille,SI,4,info@labagnaiaresort.com,www.labagnaiaresort.com,43.26,11.23,+39 0577 342001
4319,052034ALL0015,Alloggi Privati,Lorenzini Romano,"LOC. COLOMBAIO II, 121",53018,Sovicille,SI,0,romanolorenzini@yahoo.it,,43.26,11.23,+39 0577 3314160
4320,052034ALL0019,Alloggi Privati,Olague Maria Isabel,"PODERE LISCHETO, 394 - FRAZ. SAN ROCCO",53018,Sovicille,SI,0,,,43.26,11.23,+39 0577 347410
4321,052034ALL0020,Alloggi Privati,Affittacamere Oasi Il Colombaio,"LOC. IL COLOMBAIO, 256/I",53018,Sovicille,SI,0,,,43.26,11.23,+39 0577 314016
5747,052034CAF0001,Case per Ferie,Villa Cennina,"S.P. DI CELSA, 195 - LOC. CENNINA",53018,Sovicille,SI,0,villacenninaanspi@libero.it,,43.26,11.23,+39 0577 318987
5706,052034CAV0005,Case per Vacanze,Casalta,LOC. CASALTA - FRAZ. S. ROCCO A PILLI,53018,Sovicille,SI,0,lucaie@tin.it,www.casaletoscano.org,43.26,11.23,+39 0577 348453
5826,052034RES0007,Residence,Borgo Il Poggiaccio,"S.P. MAREMMANA, 541 - LOC. POGGIACCIO",53018,Sovicille,SI,3,info@borgoilpoggiaccio.it,www.borgoilpoggiaccio.it,43.26,11.23,+39 0577 344030
4317,052034ALL0012,Alloggi Privati,Casa Giulia,"VIA LA CETINA, 140",53018,Sovicille,SI,0,frank.eilinger@mac.com,,43.26,11.23,+39 0577 318983
5704,052034CAV0003,Case per Vacanze,Podere Incrociati,LOC. INCROCIATI DI SOTTO,53018,Sovicille,SI,0,info@podereincrociati.it,www.podereincrociati.it,43.26,11.23,+39 0577 934755
5822,052034RES0002,Residence,Borgo Pretale,LOC. PRETALE,53018,Sovicille,SI,4,info@borgopretale.it,www.borgopretale.it,43.26,11.23,+39 0577 345401
6234,051021ALL0009,Alloggi Privati,Il Cipresso,"Via San Savino, 120 La Croce",52046,Lucignano,AR,0,ilcipresso120@libero.it,,43.26,11.75,0575 836049
7431,051021CAV0004,Case per Vacanze,Tenuta La Selva,"Le Selve di Sopra, 77/78 - Croce",52046,Lucignano,AR,0,natasha@greentours.ch,www.tenutalaselva.com,43.26,11.75,0575 836077
5091,052026AAT0001,Agriturismi,Az. Agr. Podere Pereto,FRAZ. SERRE DI RAPOLANO,53040,Rapolano Terme,SI,3,info@poderepereto.it,www.poderepereto.it,43.26,11.62,+39 0577 704371
5092,052026AAT0004,Agriturismi,Az. Agr.  Podere Del Pereto,FRAZ. SERRE DI RAPOLANO,53040,Rapolano Terme,SI,3,cla.pereto@alice.it,,43.26,11.62,+39 0577 704719
5094,052026AAT0006,Agriturismi,Az.Agr  Ischieto,VIA SENTINO - FRAZ. SERRE DI RAPOLANO,53040,Rapolano Terme,SI,2,,,43.26,11.62,+39 0577 705025
5106,052026AAT0019,Agriturismi,Az. Agr. Il Monte,"VIA DEL MONTE, 51 - FRAZ. SERRE DI RAPOLANO",53040,Rapolano Terme,SI,1,roberta.boscagli@gmail.com,,43.26,11.62,+39 0577 704436
14494,052026AAT0025,Agriturismi,Agriturismo San Lorenzo,LOC. SAN LORENZO - FRAZ. SERRE DI RAPOLANO,53040,Rapolano Terme,SI,2,info@agriturismosanlorenzo.eu,www.agriturismosanlorenzo.eu,43.26,11.62,+39 0577 704802
6733,051017AAT0073,Agriturismi,Rocca Di Pierle,"C.A. Pierle, 20 Mercatale di Cortona",52040,Cortona,AR,3,info@roccadipierle.com,www.roccadipierle.com,43.26,12.11,0575 619378
17802,052034AAT0051,Agriturismi,Agriturismo Il Colombino,"PODERE COLOMBINO, 244 - LOC. LOC. BARONTOLI - FRAZ. SAN ROCCO A PILLI",53018,Sovicille,SI,1,colombinopepi@yahoo.it,www.agriturismocolombino.it,43.26,11.29,+39 0577 349208
19043,052034AFR0020,Affittacamere,Tenuta La Santissima,LOC. LA SANTISSIMA - LOC. PILLI - FRAZ. SAN ROCCO A PILLI,53018,Sovicille,SI,0,info@tenutalasantissima.com,www.tenutalasantissima.com/,43.26,11.29,+39 0577 347300
7837,050027AAT0032,Agriturismi,Cattalini Enzo & Sergio,Via Volterrana - Podere Querceto,56045,Pomarance,PI,2,info@ilquercetodipomarance.it,www.ilquercetodipomarance.it,43.26,10.82,0588 64012
8242,050027RES0002,Residence,Le Valli,Via di Micciano - Le Valli,56045,Pomarance,PI,3,info@levalli.ch,www.levalli.ch,43.26,10.82,0588 61192
7835,050027AAT0030,Agriturismi,Moretti Valentina,"Podere San Girolamo, 141 - I Pulitini",56045,Pomarance,PI,3,info@lafattoriadivalentina.com,www.lafattoriadivalentina.com,43.26,10.82,0588 62136
7841,050027AAT0036,Agriturismi,Incanto Del Fiume,"Via Volterrana, 178 - Podere Palagino",56045,Pomarance,PI,2,info@agriturismo-incantodelfiume.com,www.agriturismo-incantodelfiume.com,43.26,10.82,0588 62164
8113,050027CAV0007,Case per Vacanze,Relais Poggio Al Vento,"S.C. del Cerreto, 174 - La Casa",56045,Pomarance,PI,0,info@relaispoggioalvento.com,www.relaispoggioalvento.com,43.26,10.82,0588 65287 - 349 0645004
16777,051017AAT0095,Agriturismi,Molbena," - Case Sperse, 104/A - Montanare",52044,Cortona,AR,1,molbena@gmail.com,,43.26,12.08,02 8692698
18702,052026AAT0032,Agriturismi,Scannano,PODERE SCANNANO - LOC. LOC. SCANNANO - FRAZ. SERRE DI RAPOLANO,53040,Rapolano Terme,SI,1,agriturismoscannano@gmail.com,www.agriturismoscannano.it,43.26,11.61,+39 0577 705014
6638,051017AAT0030,Agriturismi,La Renaia,C.S. 760 - Montalla - ,52044,Cortona,AR,3,info@larenaia.it,www.larenaia.it,43.26,12.01,0575 62787
6570,051017AAT0006,Agriturismi,Bietolini Francesco," - N.A. Salcotto, 20 - S. Marco in Villa",52044,Cortona,AR,1,info@lecasedicecco.com,www.lecasedicecco.com,43.26,11.99,0575 62169
7386,051017CAV0009,Case per Vacanze,I Nidi Di Cortona,"N.A. Casorbica, 16 - San Marco In Villa - ",52044,Cortona,AR,0,info@cortonanidi.it,www.cortonanidi.it,43.26,11.99,0575 62249
310,049001AAT0004,Agriturismi,Villa Caprareccia,"VIA BOLGHERESE, 5",57020,Bibbona,LI,3,info@villacaprareccia.it,www.villacaprareccia.it,43.26,10.59,0586 670128
14102,051017AAT0092,Agriturismi,Agriturismo Ca' D' Argella,"C.s. Valecchie, 68 ",52044,Cortona,AR,1,info@cadargella.com,www.cadargella.com,43.26,12.07,0575 383242
4004,052032AFR0329,Affittacamere,Il Pozzo,"VIA CASSIA SUD, 302B",53100,Siena,SI,0,pozzo58luci@libero.it,,43.26,11.38,+39 0577 385413
4315,052034ALL0003,Alloggi Privati,Boscarini Mara,"V. EUROPA, 83 - FRAZ. SAN ROCCO A PILLI",53018,Sovicille,SI,0,,,43.26,11.29,+39 0577 394162
5825,052034RES0006,Residence,Residence Podere Olmo,VIA UCCIANINO - FRAZ. SAN ROCCO A PILLI,53018,Sovicille,SI,3,info@podereolmo.it,www.podereolmo.it,43.26,11.29,+39 0577 346098
3426,052025ALB0002,Alberghi - Hotel,Verde Oasi,"VIA G. ROSSA, 18",53030,Radicondoli,SI,3,info@verdeoasi.it,www.verdeoasi.it,43.26,11.05,+39 0577 790760
17347,052025CAV0007,Case per Vacanze,Casa Rosanna,"VIA G.ROSSA, 8",53030,Radicondoli,SI,0,,,43.26,11.05,+39 0577 790581
5069,052025AAT0002,Agriturismi,Az.Agr.Coop.Boscaglia,"VIA G. ROSSA, 6/A",53030,Radicondoli,SI,1,mail@gboscaglia.it,www.g.boscaglia.it,43.26,11.05,+39 0577 790671
7832,050027AAT0027,Agriturismi,Fattoria Sant'ippolito,Località Sant'Ippolito - Montecerboli,56045,Pomarance,PI,1,bicocchi.clem@dada.it,,43.26,10.86,331 7821555
7095,050027AFR0006,Affittacamere,Podere Cerale,Podere Cerale - Sant'Ippolito - Montecerboli,56045,Pomarance,PI,0,info@poderecerale.com,www.poderecerale.com,43.26,10.86,346 9461447
7834,050027AAT0029,Agriturismi,"Podernuovo ""relais Guado Al Sole""",Località Sant'Ippolito,56045,Pomarance,PI,3,info@relaisguadoalsole.com,www.relaisguadoalsole.com,43.26,10.86,0588 67854
6676,051017AAT0048,Agriturismi,Agriturismo Agro Centorio,C.S. 143 - Centoia,52040,Cortona,AR,3,info@agrocentorio.com,www.agrocentorio.com,43.26,11.98,0575 613002
6223,051017ALL0010,Alloggi Privati,B&b Il Torchio,"Via Provinciale Lauretana, 924 - Camucia - ",52044,Cortona,AR,0,info@iltorchiocortona.com,www.iltorchiocortona.com,43.26,11.98,0575 601822
5083,052025AAT0020,Agriturismi,La Marcigliana,"VIA VITTORIO VENETO, 3",53030,Radicondoli,SI,1,marcigliana@virgilio.it,,43.26,11.04,+39 0577 790679
19530,051017ALB0032,Alberghi - Hotel,Cortona Resort & Spa,"Campacio, 5 - Campaccio - ",52044,Cortona,AR,4,info@cortonaresort.it,www.cortonaresort.it,43.26,12.0,0575 62154
7697,050019AAT0005,Agriturismi,La Corte Dei Butteri,"Via Olivini, 55 - Prato - La Sassa",56040,Montecatini Val di Cecina,PI,2,lisacortedeibutteri@libero.it,www.lacortedeibutteri.com,43.26,10.69,0588 37820
8057,050019CAV0010,Case per Vacanze,Villa Poggio Al Pruno,Strada Vicinale di Poggio al Pruno - La Sassa,56040,Montecatini Val di Cecina,PI,0,info@poggioalpruno.it,www.poggioalpruno.it,43.26,10.69,329 2214605
6774,051018AAT0003,Agriturismi,Il Poggiarello,"Via di Lucignano, 100 ",52045,Foiano della Chiana,AR,2,tricu@libero.it,www.poggiarello.it,43.26,11.8,0575 648300
14113,051018CAV0002,Case per Vacanze,Villa Ponti Villa Pieve,"Via Di Lucignano, 102 ",52045,Foiano della Chiana,AR,0,sales@villaiponti.com,www.villaiponti.com,43.26,11.8,3393268818
5904,051017ALB0009,Alberghi - Hotel,Nuovo Centrale,"Via Italo Scotoni, 5 - Camucia",52042,Cortona,AR,3,info@hotelnuovocentrale.com,www.hotelnuovocentrale.com,43.26,11.98,0575 630578
5068,052025AAT0001,Agriturismi,Az.Agr.Materno,VIA GATTERESI,53030,Radicondoli,SI,3,mariapaola.fratiglioni@tin.it,www.agriturismomaterno.it,43.26,11.04,+39 0577 679238
5078,052025AAT0015,Agriturismi,Podere Il Giglio,"PODERE IL GIGLIO, 28 - LOC. PODERE IL GIGLIO",53030,Radicondoli,SI,1,ilgiglioradicondoli@libero.it,,43.26,11.04,+39 0577 790598
5079,052025AAT0016,Agriturismi,Il Colombaio,"VIA DELLA MADONNA, 6 - LOC. IL COLOMBAIO",53030,Radicondoli,SI,1,carainigi@libero.it,,43.26,11.04,+39 0577 790763
5080,052025AAT0017,Agriturismi,Le Bolli,"LOC. PODERE BOLLI, 63",53030,Radicondoli,SI,1,info@lebolli.it,www.lebolli.it,43.26,11.04,+39 335 5309086
18527,052025AFR0010,Affittacamere,Il Bel Canto Bed And Breakfast 1,"PODERE CASANUOVA, 10",53030,Radicondoli,SI,0,ilbelcanto@me.com,www.belcanto-beb.it,43.26,11.04,+39 0577 793165
19603,052025ALB0006,Alberghi - Hotel,Giogliano Residence,"LOC. GIOGLIANO, 29 - LOC. GIOGLIANO",53030,Radicondoli,SI,3,info.poderegiogliano@tiscali.it,hotelpoderegiogliano.freshcreator.com,43.26,11.04,+39 0577 790563
18074,052025CAV0009,Case per Vacanze,San Regolino,LOC. LOC. SAN REGOLINO,53030,Radicondoli,SI,0,irene.borg@libero.it,,43.26,11.04,+39 3405994639 - 3471871972
18187,052025CAV0011,Case per Vacanze,Podere Colletalli,PODERE COLLETALLI,53030,Radicondoli,SI,0,info@colletalli.it,www.colletalli.com,43.26,11.04,+39 0577 792202
6656,051017AAT0039,Agriturismi,Villa Augusto,"N.A. Salcotto, 20 ",52042,Cortona,AR,1,info@villaaugusto.com,www.villaaugusto.com,43.26,11.99,0575 62254
19620,052025CAV0014,Case per Vacanze,Pacini Di Hipting Giovanna,"PIAZZA MATTEOTTI, 13-14",53030,Radicondoli,SI,0,,,43.26,11.04,+39 0577 790744
5071,052025AAT0005,Agriturismi,Az.Agr.La Ragnana,LOC. RAGNANA,53030,Radicondoli,SI,1,,,43.26,11.04,+39 0577 790746
5072,052025AAT0006,Agriturismi,Az.Agr.Il Tesoro,LOC. IL TESORO,53030,Radicondoli,SI,1,agriltesoro@tin.it,,43.26,11.04,+39 0577 790693
5075,052025AAT0009,Agriturismi,Az.Agr.San Domenico,PODERE SAN DOMENICO,53030,Radicondoli,SI,2,alnitak2503@hotmail.com,,43.26,11.04,+39 0577 790536
5082,052025AAT0019,Agriturismi,Agriturismo Costarella,LOC. COSTARELLA,53030,Radicondoli,SI,1,costarella1756@virgilio.it,www.poderecostarella.it,43.26,11.04,+39 0577 574959
5085,052025AAT0022,Agriturismi,Podere Colombaiolo,LOC. COLOMBAIOLO,53030,Radicondoli,SI,1,info@colombaiolo.it,www.colombaiolo.it,43.26,11.04,+39 030 715114
5088,052025AAT0025,Agriturismi,Az. Agrituristica Le Costaglie,"VIA G. ROSSA, 9 - LOC. LE COSTAGLIE",53030,Radicondoli,SI,1,,,43.26,11.04,+39 0577 790562
5089,052025AAT0026,Agriturismi,Podere La Colombaia,LOC. LA COLOMBAIA,53030,Radicondoli,SI,1,info@poderelacolombaia.com,www.poderelacolombaia.com,43.26,11.04,+39 3292149821
5090,052025AAT0028,Agriturismi,Agriturismo Paugnano,LOC. PODERE PAUGNANO,53030,Radicondoli,SI,3,giovanniporcu1@virgilio.it,,43.26,11.04,+39 0577 793027
3818,052025AFR0005,Affittacamere,B&b Il Bel Canto 2,"PODERE CASANOVA, 10",53030,Radicondoli,SI,0,ilbelcanto@me.com,www.belcanto-beb.it,43.26,11.04,+39 0577 793165
