cnae09,Column,Column2,Column3,Column4,Column5,titulo,Descripción:,CNAE 09 a dos dígitos,CNAE 09 a tres dígitos,CNAE 09 a cuatro dígitos,Column 3,Ramas de actividad CNAE 09 (R-6),Ramas de actividad CNAE 09 (R-12),Ramas de actividad CNAE 09 (R-28),Ramas de actividad CNAE 09 (R-66)
,,,,,,,5110,,,Transporte aéreo de pasajeros,,,,,
,,,,,,,5121,,,Transporte aéreo de mercancías,,,,,
,,,,,,,5122,,,Transporte espacial,,,,,
,,,,,,,5210,,,Depósito y almacenamiento,,,,,
,,,,,,,5221,,,Actividades anexas al transporte terrestre,,,,,
,,,,,,,5222,,,Actividades anexas al transporte marítimo y por vías navegables interiores,,,,,
,,,,,,,5223,,,Actividades anexas al transporte aéreo,,,,,
,,,,,,,5224,,,Manipulación de mercancías,,,,,
,,,,,,,5229,,,Otras actividades anexas al transporte,,,,,
,,,,,,,5310,,,Actividades postales sometidas a la obligación del servicio universal,,,,,
,,,,,,,5320,,,Otras actividades postales y de correos,,,,,
,,,,,,,5510,,,Hoteles y alojamientos similares,,,,,
,,,,,,,5520,,,Alojamientos turísticos y otros alojamientos de corta estancia,,,,,
,,,,,,,5530,,,Campings,,,,,
,,,,,,,5590,,,Otros alojamientos,,,,,
,,,,,,,5610,,,Restaurantes y puestos de comidas,,,,,
,,,,,,,5621,,,Provisión de comidas preparadas para eventos,,,,,
,,,,,,,5629,,,Otros servicios de comidas,,,,,
,,,,,,,5630,,,Establecimientos de bebidas,,,,,
,,,,,,,5811,,,Edición de libros,,,,,
,,,,,,,5812,,,Edición de directorios y guias de direcciones postales,,,,,
,,,,,,,5813,,,Edición de periódicos,,,,,
,,,,,,,5814,,,Edición de revistas,,,,,
,,,,,,,5819,,,Otras actividades editoriales,,,,,
,,,,,,,5821,,,Edición de videojuegos,,,,,
,,,,,,,5829,,,Edición de otros programas informáticos,,,,,
,,,,,,,5912,,,"Actividades de posproducción cinematográficas, de vídeo y de programas de televisión",,,,,
,,,,,,,5914,,,Actividades de exhibición cinematográfica,,,,,
,,,,,,,5915,,,Actividades de producción cinematográfica y de vídeo,,,,,
,,,,,,,5916,,,Actividades de producción de programas de televisión,,,,,
,,,,,,,5917,,,Actividades de distribución cinematográfica y de vídeo,,,,,
,,,,,,,5918,,,Actividades de distribución de programas de televisión,,,,,
,,,,,,,5920,,,Actividades de grabación de sonido y edición musical,,,,,
,,,,,,,6010,,,Actividades de radiodifusión,,,,,
,,,,,,,6020,,,Actividades de programación y emisión de televisión,,,,,
,,,,,,,6110,,,Telecomunicaciones por cable,,,,,
,,,,,,,6120,,,Telecomunicaciones inalámbricas,,,,,
,,,,,,,6130,,,Telecomunicaciones por satélite,,,,,
,,,,,,,6190,,,Otras actividades de telecomunicaciones,,,,,
,,,,,,,6200,,,"Programación, consultoría y otras actividades relacionadas con la informática (sin especificar)",,,,,
,,,,,,,6201,,,Actividades de programación informática,,,,,
,,,,,,,6202,,,Actividades de consultoría informática,,,,,
,,,,,,,6203,,,Gestión de recursos informáticos,,,,,
,,,,,,,6209,,,Otros servicios relacionados con las tecnologías de la información y la informática,,,,,
,,,,,,,6311,,,"Proceso de datos, hosting y actividades relacionadas",,,,,
,,,,,,,6312,,,Portales web,,,,,
,,,,,,,6391,,,Actividades de las agencias de noticias,,,,,
,,,,,,,6399,,,Otros servicios de información n.c.o.p.,,,,,
,,,,,,,6411,,,Banco central,,,,,
,,,,,,,6419,,,Otra intermediación monetaria,,,,,
,,,,,,,6420,,,Actividades de las sociedades holding,,,,,
,,,,,,,6430,,,"Inversión colectiva, fondos y entidades financieras similares",,,,,
,,,,,,,6491,,,Arrendamiento financiero,,,,,
,,,,,,,6492,,,Otras actividades crediticias,,,,,
,,,,,,,6499,,,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",,,,,
,,,,,,,6511,,,Seguros de vida,,,,,
,,,,,,,6512,,,Seguros distintos de los seguros de vida,,,,,
,,,,,,,6520,,,Reaseguros,,,,,
,,,,,,,6530,,,Fondos de pensiones,,,,,
,,,,,,,6611,,,Administración de mercados financieros,,,,,
,,,,,,,6612,,,Actividades de intermediación en operaciones con valores y otros activos,,,,,
,,,,,,,6619,,,"Otras actividades auxiliares a los servicios financieros, excepto seguros y fondos de pensiones",,,,,
,,,,,,,6621,,,Evaluación de riesgos y daños,,,,,
,,,,,,,6622,,,Actividades de agentes y corredores de seguros,,,,,
,,,,,,,6629,,,Otras actividades auxiliares a seguros y fondos de pensiones,,,,,
,,,,,,,6630,,,Actividades de gestión de fondos,,,,,
,,,,,,,6810,,,Compraventa de bienes inmobiliarios por cuenta propia,,,,,
,,,,,,,6820,,,Alquiler de bienes inmobiliarios por cuenta propia,,,,,
,,,,,,,6831,,,Agentes de la propiedad inmobiliaria,,,,,
,,,,,,,6832,,,Gestión y administración de la propiedad inmobiliaria,,,,,
,,,,,,,6910,,,Actividades jurídicas,,,,,
,,,,,,,6920,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal",,,,,
,,,,,,,7010,,,Actividades de las sedes centrales,,,,,
,,,,,,,7021,,,Relaciones públicas y comunicación,,,,,
,,,,,,,7022,,,Otras actividades de consultoría de gestión empresarial,,,,,
,,,,,,,7111,,,Servicios técnicos de arquitectura,,,,,
,,,,,,,7112,,,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,,,,,
,,,,,,,7120,,,Ensayos y análisis técnicos,,,,,
,,,,,,,7211,,,Investigación y desarrollo experimental en biotecnología,,,,,
,,,,,,,7219,,,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,,,,,
,,,,,,,7220,,,Investigación y desarrollo experimental en ciencias sociales y humanidades,,,,,
,,,,,,,7311,,,Agencias de publicidad,,,,,
,,,,,,,7312,,,Servicios de representación de medios de comunicación,,,,,
,,,,,,,7320,,,Estudios de mercado y realización de encuestas de opinión pública,,,,,
,,,,,,,7400,,,"Otras actividades profesionales, científicas y técnicas (sin especificar)",,,,,
,,,,,,,7410,,,Actividades de diseño especializado,,,,,
,,,,,,,7420,,,Actividades de fotografía,,,,,
,,,,,,,7430,,,Actividades de traducción e interpretación,,,,,
,,,,,,,7490,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p.",,,,,
,,,,,,,7500,,,Actividades veterinarias,,,,,
,,,,,,,7711,,,Alquiler de automóviles y vehículos de motor ligeros,,,,,
,,,,,,,7712,,,Alquiler de camiones,,,,,
,,,,,,,7721,,,Alquiler de artículos de ocio y deportivos,,,,,
,,,,,,,7722,,,Alquiler de cintas de vídeo y discos,,,,,
,,,,,,,7729,,,Alquiler de otros efectos personales y artículos de uso doméstico,,,,,
,,,,,,,7731,,,Alquiler de maquinaria y equipo de uso agrícola,,,,,
,,,,,,,7732,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil,,,,,
,,,,,,,7733,,,"Alquiler de maquinaria y equipo de oficina, incluidos ordenadores",,,,,
,,,,,,,7734,,,Alquiler de medios de navegación,,,,,
,,,,,,,7735,,,Alquiler de medios de transporte aéreo,,,,,
,,,,,,,7739,,,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p.",,,,,
,,,,,,,7740,,,"Arrendamiento de la propiedad intelectual y productos similares, excepto trabajos protegidos por los derechos de autor",,,,,
,,,,,,,7810,,,Actividades de las agencias de colocación,,,,,
,,,,,,,7820,,,Actividades de las empresas de trabajo temporal,,,,,
,,,,,,,7830,,,Otra provisión de recursos humanos,,,,,
,,,,,,,7911,,,Actividades de las agencias de viajes,,,,,
,,,,,,,7912,,,Actividades de los operadores turísticos,,,,,
,,,,,,,7990,,,Otros servicios de reservas y actividades relacionadas con los mismos,,,,,
,,,,,,,8010,,,Actividades de seguridad privada,,,,,
,,,,,,,8020,,,Servicios de sistemas de seguridad,,,,,
,,,,,,,8030,,,Actividades de investigación,,,,,
,,,,,,,8110,,,Servicios integrales a edificios e instalaciones,,,,,
,,,,,,,8121,,,Limpieza general de edificios,,,,,
,,,,,,,8122,,,Otras actividades de limpieza industrial y de edificios,,,,,
,,,,,,,8129,,,Otras actividades de limpieza,,,,,
,,,,,,,8130,,,Actividades de jardinería,,,,,
,,,,,,,8211,,,Servicios administrativos combinados,,,,,
,,,,,,,8219,,,"Actividades de fotocopiado, preparación de documentos y otras actividades especializadas de oficina",,,,,
,,,,,,,8220,,,Actividades de los centros de llamadas,,,,,
,,,,,,,8230,,,Organización de convenciones y ferias de muestras,,,,,
,,,,,,,8291,,,Actividades de las agencias de cobros y de información comercial,,,,,
,,,,,,,8292,,,Actividades de envasado y empaquetado,,,,,
,,,,,,,8299,,,Otras actividades de apoyo a las empresas n.c.o.p.,,,,,
,,,,,,,8411,,,Actividades generales de la Administración Pública,,,,,
,,,,,,,8412,,,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",,,,,
,,,,,,,8413,,,Regulación de la actividad económica y contribución a su mayor eficiencia,,,,,
,,,,,,,8421,,,Asuntos exteriores,,,,,
,,,,,,,8422,,,Defensa,,,,,
,,,,,,,8423,,,Justicia,,,,,
,,,,,,,8424,,,Orden público y seguridad,,,,,
,,,,,,,8425,,,Protección civil,,,,,
,,,,,,,8430,,,Seguridad Social obligatoria,,,,,
,,,,,,,8510,,,Educación preprimaria,,,,,
,,,,,,,8520,,,Educación primaria,,,,,
,,,,,,,8531,,,Educación secundaria general,,,,,
,,,,,,,8532,,,Educación secundaria técnica y profesional,,,,,
,,,,,,,8541,,,Educación postsecundaria no terciaria,,,,,
,,,,,,,8543,,,Educación universitaria,,,,,
,,,,,,,8544,,,Educación terciaria no universitaria,,,,,
,,,,,,,8551,,,Educación deportiva y recreativa,,,,,
,,,,,,,8552,,,Educación cultural,,,,,
,,,,,,,8553,,,Actividades de las escuelas de conducción y pilotaje,,,,,
,,,,,,,8559,,,Otra educación n.c.o.p.,,,,,
,,,,,,,8560,,,Actividades auxiliares a la educación,,,,,
,,,,,,,8610,,,Actividades hospitalarias,,,,,
,,,,,,,8621,,,Actividades de medicina general,,,,,
,,,,,,,8622,,,Actividades de medicina especializada,,,,,
,,,,,,,8623,,,Actividades odontológicas,,,,,
,,,,,,,8690,,,Otras actividades sanitarias,,,,,
,,,,,,,8710,,,Asistencia en establecimientos residenciales con cuidados de sanitarios,,,,,
,,,,,,,8720,,,"Asistencia en establecimientos residenciales para personas con discapacidad intelectual, enfermedad mental y drogodependencia",,,,,
,,,,,,,8731,,,Asistencia en establecimientos residenciales para personas mayores,,,,,
,,,,,,,8732,,,Asistencia en establecimientos residenciales para personas con discapacidad física,,,,,
,,,,,,,8790,,,Otras actividades de asistencia en establecimientos residenciales,,,,,
,,,,,,,8811,,,Actividades de servicios sociales sin alojamiento para personas mayores,,,,,
,,,,,,,8812,,,Actividades de servicios sociales sin alojamiento para personas con discapacidad,,,,,
,,,,,,,8891,,,Actividades de cuidado diurno de niños,,,,,
,,,,,,,8899,,,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,,,,,
,,,,,,,9001,,,Artes escénicas,,,,,
,,,,,,,9002,,,Actividades auxiliares a las artes escénicas,,,,,
,,,,,,,9003,,,Creación artística y literaria,,,,,
,,,,,,,9004,,,Gestión de salas de espectáculos,,,,,
,,,,,,,9102,,,Actividades de museos,,,,,
,,,,,,,9103,,,Gestión de lugares y edificios históricos,,,,,
,,,,,,,9104,,,"Actividades de los jardines botánicos, parques zoológicos y reservas naturales",,,,,
,,,,,,,9105,,,Actividades de bibliotecas,,,,,
,,,,,,,9106,,,Actividades de archivos,,,,,
,,,,,,,9200,,,Actividades de juegos de azar y apuestas,,,,,
,,,,,,,9311,,,Gestión de instalaciones deportivas,,,,,
,,,,,,,9312,,,Actividades de los clubes deportivos,,,,,
,,,,,,,9313,,,Actividades de los gimnasios,,,,,
,,,,,,,9319,,,Otras actividades deportivas,,,,,
,,,,,,,9321,,,Actividades de los parques de atracciones y los parques temáticos,,,,,
,,,,,,,9329,,,Otras actividades recreativas y de entretenimiento,,,,,
,,,,,,,9411,,,Actividades de organizaciones empresariales y patronales,,,,,
,,,,,,,9412,,,Actividades de organizaciones profesionales,,,,,
,,,,,,,9420,,,Actividades sindicales,,,,,
,,,,,,,9491,,,Actividades de organizaciones religiosas,,,,,
,,,,,,,9492,,,Actividades de organizaciones políticas,,,,,
,,,,,,,9499,,,Otras actividades asociativas n.c.o.p.,,,,,
,,,,,,,9511,,,Reparación de ordenadores y equipos periféricos,,,,,
,,,,,,,9512,,,Reparación de equipos de comunicación,,,,,
,,,,,,,9521,,,Reparación de aparatos electrónicos de audio y vídeo de uso doméstico,,,,,
,,,,,,,9522,,,Reparación de aparatos electrodomésticos y de equipos para el hogar y el jardín,,,,,
,,,,,,,9523,,,Reparación de calzado y artículos de cuero,,,,,
,,,,,,,9524,,,Reparación de muebles y artículos de menaje,,,,,
,,,,,,,9525,,,Reparación de relojes y joyería,,,,,
,,,,,,,9529,,,Reparación de otros efectos personales y artículos de uso doméstico,,,,,
,,,,,,,9601,,,Lavado y limpieza de prendas textiles y de piel,,,,,
,,,,,,,9602,,,Peluquería y otros tratamientos de belleza,,,,,
,,,,,,,9603,,,Pompas fúnebres y actividades relacionadas,,,,,
,,,,,,,9604,,,Actividades de mantenimiento físico,,,,,
,,,,,,,9609,,,Otros servicios personales n.c.o.p.,,,,,
,,,,,,,9700,,,Actividades de los hogares como empleadores de personal doméstico,,,,,
,,,,,,,9810,,,Actividades de los hogares como productores de bienes para uso propio,,,,,
,,,,,,,9820,,,Actividades de los hogares como productores de servicios para uso propio,,,,,
,,,,,,,9900,,,Actividades de organizaciones y organismos extraterritoriales,,,,,
,,,,,,,Longitud:,,,,,2,,,
,,,,,,,Número de valores:,,,,,6,,,
,,,,,,,CODIGO,,,,,DESCRIPCION,,,
,,,,,,,01,,,,,"Agricultura, ganadería, caza, selvicultura y pesca",,,
,,,,,,,02,,,,,"Minería, industria y energía",,,
,,,,,,,03,,,,,Construcción,,,
,,,,,,,04,,,,,Servicios de distribución y hostelería,,,
,,,,,,,05,,,,,Servicios a empresas y financieros,,,
,,,,,,,06,,,,,Otros servicios,,,
,,,,,,,Longitud:,,,,,,2,,
,,,,,,,Número de valores:,,,,,,12,,
,,,,,,,CODIGO,,,,,,DESCRIPCION,,
,,,,,,,01,,,,,,"Agricultura, ganadería, caza, selvicultura y pesca",,
,,,,,,,02,,,,,,"Minería, electricidad y agua",,
,,,,,,,03,,,,,,Industria de la alimentación e industria textil,,
,,,,,,,04,,,,,,Metal,,
,,,,,,,05,,,,,,Otras industrias,,
,,,,,,,06,,,,,,Construcción,,
,,,,,,,07,,,,,,Comercio y hostelería,,
,,,,,,,08,,,,,,Transporte y almacenamiento,,
,,,,,,,09,,,,,,Información y servicios profesionales,,
,,,,,,,10,,,,,,Actividades financieras y de seguros,,
,,,,,,,11,,,,,,"Administraciones públicas, educación y sanidad",,
,,,,,,,12,,,,,,Otras actividades de servicios,,
,,,,,,,Longitud:,,,,,,,2,
,,,,,,,Número de valores:,,,,,,,28,
,,,,,,,CODIGO,,,,,,,DESCRIPCION,
,,,,,,,01,,,,,,,"Agricultura, ganadería, caza, selvicultura y pesca",
,,,,,,,02,,,,,,,"Minería, electricidad y agua",
,,,,,,,03,,,,,,,"Industria de la alimentación, bebidas y tabaco",
,,,,,,,04,,,,,,,"Industria textil, de la confección, cuero y calzado",
,,,,,,,05,,,,,,,Metálicas básicas e intermedias,
,,,,,,,06,,,,,,,Construcción de maquinaria y equipo mecánico,
,,,,,,,07,,,,,,,"Construcción de maquinaria y equipo electrico, electrónico y óptico",
,,,,,,,08,,,,,,,Fabricación de material de transporte,
,,,,,,,09,,,,,,,Industria del papel y artes gráficas,
,,,,,,,10,,,,,,,"Industria química, coquerias y refino de petroleo",
,,,,,,,11,,,,,,,Fabricación de otros productos minerales no metálicos,
,,,,,,,12,,,,,,,"Industria de la madera, el caucho y otras industrias manufactureras",
,,,,,,,13,,,,,,,Construcción,
,,,,,,,14,,,,,,,Comercio mayorista e intermediarios del comercio (exc. vehículos),
,,,,,,,15,,,,,,,Comercio minorista y comercio y reparación de vehículos,
,,,,,,,16,,,,,,,Hostelería,
,,,,,,,17,,,,,,,Transporte y almacenamiento,
,,,,,,,18,,,,,,,Información y comunicaciones,
,,,,,,,19,,,,,,,Actividades Inmobiliarias,
,,,,,,,20,,,,,,,"Actividades profesionales, científicas y técnicas",
,,,,,,,21,,,,,,,Actividades administrativas y servicios auxiliares,
,,,,,,,22,,,,,,,Actividades financieras y de seguros,
,,,,,,,23,,,,,,,"Admón publica, defensa, seguridad social y organismos extraterritoriales",
,,,,,,,24,,,,,,,Educación,
,,,,,,,25,,,,,,,Actividades sanitarias y de servicios sociales,
,,,,,,,26,,,,,,,"Actividades artísticas, recreativas y de entretenimiento",
,,,,,,,27,,,,,,,Reparación y otros servicios personales,
,,,,,,,28,,,,,,,Actividades asociativas y de los hogares,
,,,,,,,Longitud:,,,,,,,,2
,,,,,,,Número de valores:,,,,,,,,66
,,,,,,,CODIGO,,,,,,,,DESCRIPCION
,,,,,,,01,,,,,,,,"Agricultura, ganadería, caza, selvicultura y pesca"
,,,,,,,02,,,,,,,,Industrias extractivas
,,,,,,,03,,,,,,,,"Suministro de energía eléctrica, gas, vapor y aire acondicionado"
,,,,,,,04,,,,,,,,"Suministro de agua, saneamiento y gestión de residuos"
,,,,,,,05,,,,,,,,Industrias cárnicas
,,,,,,,06,,,,,,,,Industrias lácteas
,,,,,,,07,,,,,,,,Otras industrias alimenticias
,,,,,,,08,,,,,,,,Elaboración de bebidas e industria del tabaco
,,,,,,,09,,,,,,,,Industria textil
,,,,,,,10,,,,,,,,Industria de la confección y la peletería
,,,,,,,11,,,,,,,,Industria del cuero y del calzado
,,,,,,,12,,,,,,,,"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones"
,,,,,,,13,,,,,,,,"Fabricación de productos metálicos, excepto maquinaria y equipo"
,,,,,,,14,,,,,,,,Construcción de maquinaria y equipo mecánico
,,,,,,,15,,,,,,,,Fabricación de material y equipo eléctrico
,,,,,,,16,,,,,,,,"Material y equipo electrónico, aparatos de radio, televisión y comunicacion"
,,,,,,,17,,,,,,,,"Equipos informáticos, medicos, de precisión, óptica y relojería"
,,,,,,,18,,,,,,,,Fabricación de vehículos de motor y sus piezas
,,,,,,,19,,,,,,,,Otro material de transporte
,,,,,,,20,,,,,,,,Industria del papel
,,,,,,,21,,,,,,,,Artes gráficas
,,,,,,,22,,,,,,,,Fabricación productos farmacéuticos
,,,,,,,23,,,,,,,,"Fabricación de productos de limpieza, belleza e higiene"
,,,,,,,24,,,,,,,,Química de base e industrial
,,,,,,,25,,,,,,,,Coquerias y refino de petroleo
,,,,,,,26,,,,,,,,"Fabricación de cemento, cal, yeso y sus derivados"
,,,,,,,27,,,,,,,,Fabricación de vidrio y productos de otras industrias no metálicas
,,,,,,,28,,,,,,,,"Industria de la madera y el corcho (exc. muebles), cestería y espartería"
,,,,,,,29,,,,,,,,Fabricación de productos de caucho y materias plásticas
,,,,,,,30,,,,,,,,Fabricación de muebles
,,,,,,,31,,,,,,,,Otras industrias manufacturas y reparación de maquinaria y equipo
,,,,,,,32,,,,,,,,Construcción general
,,,,,,,33,,,,,,,,Actividades de construcción especializada
,,,,,,,34,,,,,,,,Comercio mayorista e intermediarios del comercio (exc. vehículos)
,,,,,,,35,,,,,,,,Comercio y reparación de vehículos
,,,,,,,36,,,,,,,,Comercio minorista (excepto vehículos)
,,,,,,,37,,,,,,,,Alojamientos
,,,,,,,38,,,,,,,,Servicios de comidas y bebidas
,,,,,,,39,,,,,,,,Transporte terrestre de viajeros
,,,,,,,40,,,,,,,,Transporte terrestre de mercancías y por tubería
,,,,,,,41,,,,,,,,Transporte no terrestre
,,,,,,,42,,,,,,,,Servicios anexos al transporte
,,,,,,,43,,,,,,,,Actividades postales y de correos
,,,,,,,44,,,,,,,,Edición
,,,,,,,45,,,,,,,,"Actividades de cine, video, TV, radio, grabación y edición de sonido"
,,,,,,,46,,,,,,,,Telecomunicaciones
,,,,,,,47,,,,,,,,Programación y consultoría informática
,,,,,,,48,,,,,,,,Servicios de Información
,,,,,,,49,,,,,,,,Actividades Inmobiliarias
,,,,,,,50,,,,,,,,Actividades jurídicas y de contabilidad
,,,,,,,51,,,,,,,,Actividades de las sedes centrales y consultoría de gestión empresarial
,,,,,,,52,,,,,,,,"Servicios, ensayos y análisis técnicos"
,,,,,,,53,,,,,,,,Publicidad y estudios de mercado
,,,,,,,54,,,,,,,,Otras actividades profesionales
,,,,,,,55,,,,,,,,Actividades de alquiler
,,,,,,,56,,,,,,,,Otras actividades administrativas
,,,,,,,57,,,,,,,,Intermediación financiera excepto seguros y fondos de pensiones
,,,,,,,58,,,,,,,,"Seguros, reaseguros y fondos de pensiones"
,,,,,,,59,,,,,,,,Actividades auxiliares a los servicios financieros y a los seguros
,,,,,,,60,,,,,,,,"Admón publica, defensa, seguridad social y organismos extraterritoriales"
,,,,,,,61,,,,,,,,Educación
,,,,,,,62,,,,,,,,Actividades sanitarias y de servicios sociales
,,,,,,,63,,,,,,,,"Actividades artísticas, recreativas y de entretenimiento"
,,,,,,,64,,,,,,,,Reparación y otros servicios personales
,,,,,,,65,,,,,,,,Actividades asociativas
,,,,,,,66,,,,,,,,Actividades de los hogares
