id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
19287,053009ALL0007,Alloggi Privati,Domus Socolatae,"V.Veneto, 21",58022,Follonica,GR,,rita.lotti1@gmail.com,,42.923246,10.75954,338 9368207
1320,053009AFR0009,Affittacamere,Cristal Beta S.N.C.,"Via Dante Alighieri, 12",58022,Follonica,GR,,,,42.923476,10.755699,0577 288031
1024,053009ALB0005,Alberghi - Hotel,Giardino,"Piazza V. Veneto, 10",58022,Follonica,GR,3,info@hotelgiardino.net,www.hotelgiardino.net,42.923659,10.759408,0566 41546
2957,053009RES0002,Residence,Le Terrazze,"Viale Italia, 42",58022,Follonica,GR,3,residenceleterrazze@tiscali.it,www.residence-le-terrazze.it,42.923791,10.751084,0566 44711 - 0566 44787
1045,053010ALB0001,Alberghi - Hotel,Bellavista,"Via Matteotti, 49/51",58023,Gavorrano,GR,1,info@albergobellavista.it,www.albergobellavista.it,42.923847,10.908258,0566 844440
19012,049012ALL0007,Alloggi Privati,Carolgio',"Giacomo Puccini, 20 - Piombino",57025,Piombino,LI,,bedcarolgio@yahoo.it,,42.923954,10.523326,388 8351476
84,049012ALB0002,Alberghi - Hotel,Ariston,"Via Ferrer, 7",57025,Piombino,LI,3,albergoariston@interfree.it,www.hotelariston.toscana.it,42.924136,10.528158,0565 224390
1572,053009ALL0002,Alloggi Privati,"Annibali Silvia -""villa Silvia""","Via Foscolo, 6",58022,Follonica,GR,,villa.silvia@alice.it,,42.924162,10.755027,338 3202792
86,049012ALB0004,Alberghi - Hotel,Hotel Collodi,"Via Collodi, 7",57025,Piombino,LI,3,hotelcollodi@hotmail.com,,42.924282,10.531724,0565 224272
3030,053009STB0018,Stabilimenti Balneari,Bagni Parrini,"Viale Italia, 97/99",58022,Follonica,GR,,,,42.924301,10.749991,0566 40198 - 329 6296973
1318,053009AFR0007,Affittacamere,Casa Carlotta,"Via Bovio, 40",58022,Follonica,GR,,,,42.924326,10.75964,0566 41075
223,049012AFR0007,Affittacamere,La Casa Di Ilde,"Via Del Fosso, 14 Int. 1",57025,Piombino,LI,,lacasadiilde@yahoo.it,www.affittacamerelacasadiilde.it,42.924352,10.526943,333 3541744
93,049012ALB0012,Alberghi - Hotel,Hotel Roma,"Via S. Francesco, 43",57025,Piombino,LI,2,info@hotelromapiombino.it,www.hotelromapiombino.com,42.924398,10.525339,0565 88369
91,049012ALB0009,Alberghi - Hotel,Hotel Moderno,"Corso Italia, 44",57025,Piombino,LI,3,info@hotelmoderno.it,www.hotel-moderno.it,42.924529,10.528319,0565 226216
89,049012ALB0007,Alberghi - Hotel,Il Piave,"Piazza Niccolini, 2",57025,Piombino,LI,2,info@modernohotel.it,,42.924602,10.530854,0565 226050
3022,053009STB0010,Stabilimenti Balneari,Bagno Miramare,"Via Italia, 111",58022,Follonica,GR,,,,42.924726,10.749145,0566 40237
1039,053009ALB0022,Alberghi - Hotel,Parrini,"Viale Italia, 103",58022,Follonica,GR,3,info@parrinihotel.com,www.parrinihotel.com,42.924978,10.748678,0566 40293
610,049012CAV0116,Case per Vacanze,Cargo Appartamenti,"Via Cellini, 28",57025,Piombino,LI,,,,42.925031,10.527956,3397217573
1030,053009ALB0012,Alberghi - Hotel,Hotel Desire',"Via Matteotti, 60",58022,Follonica,GR,3,,,42.925037,10.754923,0566 41528
1036,053009ALB0019,Alberghi - Hotel,Maida,"Via Matteotti, 16",58022,Follonica,GR,2,,,42.925059,10.754954,0566 40055
1935,053010AAT0001,Agriturismi,Arnaio,Podere Arnaio - Giuncarico,58020,Gavorrano,GR,2,agriarnaio@katamail.com,www.poderearnaio.it,42.925068,10.907817,0566 88244 - 338 6740603
1938,053010AAT0004,Agriturismi,Marrucheto,S.P. Le Del Lupo - Giuncarico,58020,Gavorrano,GR,2,info@agriturismomarrucheto.it,www.agriturismomarrucheto.it,42.925068,10.907817,0566 88202
1940,053010AAT0006,Agriturismi,Il Poderino,Il Poderino - Filare,58023,Gavorrano,GR,1,info@ilpoderino.it,www.ilpoderino.it,42.925068,10.907817,0566 844275
1943,053010AAT0009,Agriturismi,Cuor Di Lupo,"Casa Bolognesi, 17 - Caldana",58020,Gavorrano,GR,2,info@agriturismocuordilupo.it,www.agriturismocuordilupo.it,42.925068,10.907817,335 8062363 - 0566 871038
1945,053010AAT0011,Agriturismi,Podere Poggio Pelliccia,"Poggio Pelliccia, 11 - Giuncarico",58020,Gavorrano,GR,1,anna@poggiopelliccia.com,www.poggiopelliccia.com,42.925068,10.907817,0566 88912 - 377 1265586
1946,053010AAT0012,Agriturismi,San Giuseppe,San Giuseppe - Bagno Di Gavorrano,58023,Gavorrano,GR,1,,www.sangiuseppe.it,42.925068,10.907817,0566 844169 - 339 4894215
1948,053010AAT0014,Agriturismi,Poggio Alle Birbe,"S.P. Le Del Filare, 11/a",58023,Gavorrano,GR,2,poggioallebirbe@libero.it,xoomer.virgilio.it/poggioallebirbe,42.925068,10.907817,0566 844873 - 335 8414154
1949,053010AAT0015,Agriturismi,Agribike Poggio Rossino,"Via Aurelia, 6 - Pianacce - Bivio Ravi",58020,Gavorrano,GR,1,fabfro@live.it,www.agribike.sitonline.it,42.925068,10.907817,0566 54651 - 335 6999826
1953,053010AAT0019,Agriturismi,La Vigna Di Caldana,"Basse, 32 - Caldana",58020,Gavorrano,GR,2,info@lavignadicaldana.it,www.levignedicaldana.it,42.925068,10.907817,0566 81843 - 331 2132183
1954,053010AAT0020,Agriturismi,Lupo Vecchio,Il Lupo - Grilli,58020,Gavorrano,GR,2,info@lupovecchio.it,www.lupovecchio.it,42.925068,10.907817,0566 88273 - 339 5817812
1957,053010AAT0023,Agriturismi,Wine Resort -conti Di San Bonifacio,"Casteani, 1",58023,Gavorrano,GR,2,info@contidisanbonifacio.it,www.contidisanbonifacio.it,42.925068,10.907817,0566 80006 - 339 1101711
16793,053010AAT0027,Agriturismi,Casa Montecucco,"Casamontecucco, 13",58023,Gavorrano,GR,1,info@casamontecucco.it,www.casamontecucco.it,42.925068,10.907817,0566 80135 - 3299543399
17327,053010AAT0028,Agriturismi,La Miniera,La Miniera 43 - Ravi,58023,Gavorrano,GR,2,info@agriturismolaminiera.it,www.agriturismolaminiera.it,42.925068,10.907817,0566 844112 - 338 9131369
17328,053010AAT0029,Agriturismi,Tra Vigne,Podere Le Strisce - Casteani,58023,Gavorrano,GR,2,info@maremmalta.it,www.maremmalta.it,42.925068,10.907817,0566 80049 - 335 391197
17818,053010AAT0031,Agriturismi,La Guida,Podere La Guida E Pod. Fontenuova - Castel Di Pietra,58023,Gavorrano,GR,1,federico@moscatello.it,,42.925068,10.907817,055 475544 - 3398953623
18408,053010AAT0034,Agriturismi,Campotondello,Podere Campotondello - Casteani,58023,Gavorrano,GR,1,campotondello@virgilio.it,,42.925068,10.907817,0566 80008 - 333 8365620 - 338 39
18717,053010AAT0035,Agriturismi,Leoni Lidia,"Podere I Colli, 22",58023,Gavorrano,GR,1,,,42.925068,10.907817,0566 81747 - 333 1296071
19035,053010AAT0036,Agriturismi,Casteani,Campotondello,58023,Gavorrano,GR,1,salvadorivito@virgilio.it,,42.925068,10.907817,0566 80143
19338,053010AAT0039,Agriturismi,Alessia,"Loc. Casteani, 4 - Campotondello - Casteani",58023,Gavorrano,GR,1,chiaraealessia@tiscali.it,,42.925068,10.907817,0566 020105 - 333 7952992
1326,053010AFR0005,Affittacamere,Betschart Remo - Collecavalieri,Colle Bellonci - Ravi,58020,Gavorrano,GR,,,,42.925068,10.907817,0566 81669
1574,053010ALL0002,Alloggi Privati,Mattei Alissa - Podere Montecucco,Castel Di Pietra,58023,Gavorrano,GR,,info@casamontecucco.it,www.casamontecucco.it,42.925068,10.907817,0566 80135 - 329 9543399
1576,053010ALL0004,Alloggi Privati,Poggio All'istrice,"Poggio All'istrice, 17 - Castel Di Pietra",58023,Gavorrano,GR,,,,42.925068,10.907817,329 7243850
18697,053010ALL0007,Alloggi Privati,Casa Follona,Podere Follona,58023,Gavorrano,GR,,,,42.925068,10.907817,
2818,053010CAV0003,Case per Vacanze,Colle Cavalieri,Colle Bellonci - Bivio Ravi,58023,Gavorrano,GR,,,,42.925068,10.907817,0566 81669
2821,053010CAV0006,Case per Vacanze,Podere La Vigna,Podere La Vigna - Castel Di Pietra,58023,Gavorrano,GR,,federico@moscatello.it,www.moscatello.it,42.925068,10.907817,055 475544 41
14171,053010CAV0007,Case per Vacanze,Castello Della Pia - Podere Ex Scuole,Castel Di Pietra - Ribolla,58023,Gavorrano,GR,,elisabetta@moscatello.it,www.moscatello.it,42.925068,10.907817,055 475544
17455,053010CAV0008,Case per Vacanze,Mulino Di Mezzo,"Podere Mulino Di Mezzo, 16 - - Ravi",58020,Gavorrano,GR,,salvatore@ferien-toscana.ch,www.ferien-toscana.ch,42.925068,10.907817,0566 81754 - 329 6153708
1041,053009ALB0024,Alberghi - Hotel,Stella,"Via Matteotti, 18",58022,Follonica,GR,1,,,42.925138,10.754991,0566 40055
1952,053010AAT0018,Agriturismi,Il Cipresso,"S.P. Aurelia Vecchia - Podere S.Orazio, 9",58021,Gavorrano,GR,1,info@agriturismoilcipresso.com,www.agriturismoilcipresso.com,42.925333,10.910333,0566 845631 - 329 7034869
94,049012ALB0013,Alberghi - Hotel,Hotel Phalesia,"Via Paolo Vannucci, 4",57025,Piombino,LI,3,phalesia@tin.it,www.phalesia.com,42.925502,10.542458,0565 226218 0565 49148
414,049012AAT0026,Agriturismi,Agriturismo Leo Pistolesi,Via Aurelia Vecchia Sud - Pappasole,57025,Piombino,LI,2,luciano.pistolesi@tiscali.it,,42.925634,10.525889,0565 20958
416,049012AAT0029,Agriturismi,Podere Etrusco,"Localit? Baratti, 2",57020,Piombino,LI,1,info@podereetrusco.it,www.podereetrusco.it,42.925634,10.525889,0565 29641
424,049012AAT0106,Agriturismi,Agricampeggio L'oasi,"Loc. Sant'albinia, 11",57025,Piombino,LI,2,info@oasi.toscana.it,www.oasi.toscana.it,42.925634,10.525889,3387527318
426,049012AAT0108,Agriturismi,L'aloe Di Cangialosi Cristina,"Loc. Sant'albinia, 13",57020,Piombino,LI,2,,,42.925634,10.525889,3471154759
523,049012CAM0004,Campeggi,Sant'albinia,Via Della Principessa - Sant'albinia,57025,Piombino,LI,2,campeggio@santalbinia.it,www.santalbinia.it,42.925634,10.525889,0565 29599
17079,049012RTA0008,Residenze Turistico Alb.,Poggio All'agnello,"Loc. Poggio All'agnello, 31",57025,Piombino,LI,3,info@poggioallagnello.it,www.poggioallagnello.it,42.925634,10.525889,0565 29618
410,049012AAT0022,Agriturismi,Tenuta Di Vignale,"Loc. Vignale, 5 - - Riotorto",57025,Piombino,LI,3,tenutadivignale@hotmail.com,www.tenutadivignale.it,42.925851,10.525432,0565 20846
432,049012AAT0114,Agriturismi,Agricampeggio Princess,"Loc. Fiorentina, 30",57025,Piombino,LI,2,,,42.925851,10.525432,0565 276621
17309,049012AAT0122,Agriturismi,Calips,Loc. Carlappiano - - Riotorto,57025,Piombino,LI,1,info@calips.it,www.calips.it,42.925851,10.525432,0565 20359
601,049012CAV0002,Case per Vacanze,Poggio Alle Forche,Loc. Poggio Alle Forche - Vignale-podere Castello - Riotorto,57025,Piombino,LI,,info@poggioalleforche.com,www.poggioalleforche.com,42.925851,10.525432,0565 20998
17758,049012RTA0009,Residenze Turistico Alb.,Salvapiano Holiday Ranch,"Via Aurelia Sud, 15 - - Riotorto",57025,Piombino,LI,2,info@salvapiano.com,www.salvapiano.com,42.925851,10.525432,0565 20250
408,049012AAT0020,Agriturismi,Agriturismo Santa Trice,"Loc. Santa Trice, 1 - - Vignale Riotorto",57020,Piombino,LI,2,info@agriturismosantatrice.it,www.agriturismosantatrice.it,42.925851,10.525432,0565 20848
421,049012AAT0103,Agriturismi,Podere Leone,"Loc. Sdrisciola, 4",5702,Piombino,LI,2,informazioni@podereleone.com,www.podereleone.com,42.925851,10.525432,0565 29601
422,049012AAT0104,Agriturismi,Podere Pappasole 2,"Loc. Pappasole, 2 - - Riotorto",57020,Piombino,LI,1,,,42.925851,10.525432,0565 20762
606,049012CAV0112,Case per Vacanze,Villa Franchi,"Loc. Scopicci, 20 - - Riotorto",57020,Piombino,LI,,info@villafranchi.it,www.villafranchi.it,42.925851,10.525432,0565 20897
609,049012CAV0115,Case per Vacanze,Appartamenti Excelsior,"Corso Italia, 71",57025,Piombino,LI,,info@appartamentiexcelsior.com,www.appartamentiexcelsior.com,42.926235,10.528075,0565 1960169
1037,053009ALB0020,Alberghi - Hotel,Miramare,"Viale Italia, 84",58022,Follonica,GR,2,albmirterreni@postecert.it,,42.92641,10.746182,0566 41521
1575,053010ALL0003,Alloggi Privati,Amato Filomena,"Via Vittorio Veneto, 56/58",58023,Gavorrano,GR,,,,42.926791,10.908418,0566 846143 339 1152337
17723,052007CAV0006,Case per Vacanze,San Francesco,"Via Del Bollore, 22 - 26",53023,Castiglione d'Orcia,SI,,rsgest@hitecservice.it,www.casavacanzesanfrancesco.it,42.927367,11.699069,+39 0577 -872950
2647,053025AAT0004,Agriturismi,Podere Dei Venti,Poggio Ferro,58038,Seggiano,GR,1,olivastra@tin.it,www.amiata.de,42.927801,11.55758,0564 950873
2649,053025AAT0006,Agriturismi,Poggio Velluto,"Via Del Potentino, 1 - Poggio Velluto",58038,Seggiano,GR,1,,,42.927801,11.55758,0564 955491
2650,053025AAT0007,Agriturismi,Vignone,"Vignone, 2",58038,Seggiano,GR,1,,,42.927801,11.55758,0564 950569
2652,053025AAT0009,Agriturismi,Podere Vitabella/palazzetto,Palazzetto Vecchio,58038,Seggiano,GR,3,palazzettovecchiagr@hotmail.com,,42.927801,11.55758,392 2345484
2655,053025AAT0012,Agriturismi,La Silva,"Podernuovo, 4",58038,Seggiano,GR,2,rachele@agriturismolasilva.it,www.agriturismolasilva.it,42.927801,11.55758,0564 950603
2656,053025AAT0013,Agriturismi,Podere Titena,Titena 8,58038,Seggiano,GR,1,info@agrititena.it,www.agrititena.it,42.927801,11.55758,0564 950737 - 340 3616078
2659,053025AAT0016,Agriturismi,Bellavista,"Podere Bellavista, 1",58038,Seggiano,GR,1,info@agriturismo-bellavista.it,www.agriturismo-bellavista.it,42.927801,11.55758,348 7556267
2660,053025AAT0017,Agriturismi,Colombaio,Colombaio,58038,Seggiano,GR,2,info@poderecolombaio.net,poderecolombaio.net,42.927801,11.55758,0577 873635 - 338 2151197
2661,053025AAT0018,Agriturismi,Luca's House,Pod.Barbaglia,58038,Seggiano,GR,2,info@lucashouse.it,www.lucashouse.it,42.927801,11.55758,338 8843720
2662,053025AAT0019,Agriturismi,Podere Rosina,Pian Di Cerrina,58038,Seggiano,GR,1,,,42.927801,11.55758,335 6661360
2663,053025AAT0020,Agriturismi,Pian Di Bugnano,Podere Castagnatello - Pian Di Bugnano,58038,Seggiano,GR,2,nlibri@gmail.com,www.littlechestnut-tuscany.com,42.927801,11.55758,0564 950944 - 331 4265300
16904,053025AAT0021,Agriturismi,Le Case Della Buca,"Pod.La Buca, 19",58038,Seggiano,GR,1,casedellabuca@gmail.com,www.casedellabuca.info,42.927801,11.55758,0564 950443 - 339 7492100
18790,053025AAT0022,Agriturismi,Villa Gaia,Sugarella,58038,Seggiano,GR,1,villagaiaamm@gmail.com,,42.927801,11.55758,339 7492100
19618,053025AAT0023,Agriturismi,Giardino Di Potentino,"Giardino Di Potentino, 50/b",58038,Seggiano,GR,2,maurizio.mariani8@tin.it,,42.927801,11.55758,0564 957271 - 331 9979012
1210,053025ALB0002,Alberghi - Hotel,Terre D'orcia,"Via Poggio Al Leccio, 18",58038,Seggiano,GR,1,info@terredorcia.it,www.terredorcia.it,42.927801,11.55758,0564 950913
2915,053025CAV0001,Case per Vacanze,Residenza Montale,"Podere Montale, 1 - Casacce",58038,Seggiano,GR,,,,42.927801,11.55758,0564 950529
2916,053025CAV0002,Case per Vacanze,Le Casacce,Casacce,58038,Seggiano,GR,,info@lecasacce.net,www.lecasacce.net,42.927801,11.55758,0564 950895
18589,053025CAV0003,Case per Vacanze,Il Giardino Di Daniel Spoerri,Localita' Il Giardino,58038,Seggiano,GR,,ilgiardino@ilsilene.it,danielspoerri.org,42.927801,11.55758,0564 950026
1035,053009ALB0018,Alberghi - Hotel,Lido,"Viale Italia, 110 - Pratoranieri",58022,Follonica,GR,3,letizia.pu@alice.it,,42.927812,10.743204,0566 40456
3034,053009STB0022,Stabilimenti Balneari,Il Lido,"Viale Italia, 110 - Pratoranieri",58022,Follonica,GR,,letizia.pu@alice.it,,42.927812,10.743204,335 6003913
1571,053009ALL0001,Alloggi Privati,"Bartolozzi Chiara -""podere San Gaetano""","Via Amendola, 18",58022,Follonica,GR,,chiarabartolozzi@ouverture.it,,42.927885,10.758183,328 1764746
1029,053009ALB0011,Alberghi - Hotel,Eden,"Via Italia, 92",58022,Follonica,GR,2,info@hoteledenfollonica.it,www.hoteledenfollonica.it,42.927942,10.742759,0566 44644 - 347 1733194
2548,053021AAT0010,Agriturismi,Arnaione,Arnaione - Sticciano Scalo,58036,Roccastrada,GR,2,info@arnaione.it,www.arnaione.it,42.928014,11.119983,328 1770592
2569,053021AAT0031,Agriturismi,Il Sughereto,Via Del Sughereto - - Sticciano Scalo,58036,Roccastrada,GR,2,info@ilsughereto.it,www.ilsughereto.it,42.928014,11.119983,328 4047673 - 329 9623252
18728,049012AFR0009,Affittacamere,La Sorgente,"Via Amendola, 12 - Piombino",57025,Piombino,LI,,,,42.928388,10.517831,335 6912429 3929773937
88,049012ALB0006,Alberghi - Hotel,Hotel Est,"Via Piave, 7",57025,Piombino,LI,3,info@hotelest.net,www.hotelest.net,42.928521,10.52707,0565 31352
95,049012ALB0014,Alberghi - Hotel,Hotel Est - Dependance,"Via Piave, 7",57025,Piombino,LI,2,info@hotelest.net,www.hotelest.net,42.928521,10.52707,0565 31352
2815,053009CAV0006,Case per Vacanze,Aziza Vacanze,"Viale Italia, 138-142 - Pratoranieri",58022,Follonica,GR,,info@azizavacanze.it,www.azizavacanze.it,42.928724,10.74024,0566 44441
14189,049012ALL0006,Alloggi Privati,Al Canaletto,"Via Carlo Bini, 4 - Salivoli",57025,Piombino,LI,,info@alcanaletto.com,www.alcanaletto.com,42.929472,10.517288,0565 227945
1698,053025ALL0002,Alloggi Privati,"Magini Mariella -""il Giuggiolo""","Vicolo Del Giuggiolo, 5",58038,Seggiano,GR,,mariellamagini@libero.it,,42.929689,11.558002,347 9353675
1011,053008ALB0001,Alberghi - Hotel,La Pace,"Via Della Madonnina, 1 - - Paganico",58045,Civitella Paganico,GR,2,albergolapace@yahoo.it,www.albergolapace.com,42.929972,11.266656,0564 905046
18489,053009STB0031,Stabilimenti Balneari,Ultima Spiaggia,"Viale Italia, 189 - Pratoranieri",58022,Follonica,GR,,info@ultimaspiaggiafollonica.it,www.ultimaspiaggiafollonica.it,42.930192,10.735802,0566 40173 - 340 3701425
1321,053009AFR0010,Affittacamere,Eden Beach,"Via Italia, 187 - Pratoranieri",58022,Follonica,GR,,info@edenbeach.it,www.edenbeach.it,42.930205,10.735819,0566 42659
3036,053009STB0024,Stabilimenti Balneari,Eden Beach,"Viale Italia, 187 - Pratoranieri",58022,Follonica,GR,,,,42.930205,10.735819,0566 42659
3038,053009STB0026,Stabilimenti Balneari,Tropicana Beach,"Viale Italia, 211",58022,Follonica,GR,,bagnotropicanabeach@yahoo.it,www.tropicanabeach.eu,42.930423,10.735289,338 4285278
3041,053009STB0029,Stabilimenti Balneari,Baia Mia,"Via Italia, 219",58022,Follonica,GR,,massimilianobertolai@libero.it,,42.930423,10.735277,0566 56783 - 334 7603935
3015,053009STB0003,Stabilimenti Balneari,Bagno Cerboli,"Viale Italia, 221 - Pratoranieri",58022,Follonica,GR,,renzoferretti.cerboli@alice.it,,42.930427,10.735291,0566 42686 - 333 7345002
16872,052007CAV0004,Case per Vacanze,Marcello Ii,Borgo Principale - Loc. Vivo D'orcia,53023,Castiglione d'Orcia,SI,,msecondosrl@gmail.com,,42.930484,11.644694,+39 0577 1115820
1322,053009AFR0011,Affittacamere,Villa San Nicola B&b,"Via Dei Pioppi, 40",58022,Follonica,GR,,info@villasannicola.com,www.villasannicola.com,42.930554,10.745286,0566 48195 320 7014490
1903,053008AAT0002,Agriturismi,Piatina,Podere Piatina - Monteantico,58030,Civitella Paganico,GR,2,info@piatina.com,www.piatina.com,42.930811,11.26818,0564 991037 - 346 5142855
1904,053008AAT0003,Agriturismi,Pianaccine,Case Sparse - Monte Antico,58030,Civitella Paganico,GR,2,,,42.930811,11.26818,0564 991058
1905,053008AAT0004,Agriturismi,Tenuta Di Paganico,"Via Della Stazione, 10 - Podere Roggeti - Paganico",58048,Civitella Paganico,GR,2,agriturismo@tenutadipaganico.it,www.tenutadipaganico.it,42.930811,11.26818,0564 905008 - 334 6296798
1906,053008AAT0005,Agriturismi,S. Chiara,Monte Antico,58030,Civitella Paganico,GR,1,,,42.930811,11.26818,0564 991047
1908,053008AAT0007,Agriturismi,Il Poggiale,Il Poggiale - Pari,58040,Civitella Paganico,GR,3,info@ilpoggiale.it,www.ilpoggiale.com,42.930811,11.26818,06 36300407 - 347 6045501
1910,053008AAT0009,Agriturismi,Le Sorgenti,Podere E.M. 279 N.78 - Case Sparse,58048,Civitella Paganico,GR,1,info@lesorgentibio.it,www.lesorgentibio.it,42.930811,11.26818,0564 905271 - 338 2516504
1911,053008AAT0010,Agriturismi,La Pievanella,La Pievanella - Monte Antico,58030,Civitella Paganico,GR,2,inform@pievanella.com,www.pievanella.com,42.930811,11.26818,0564 991006
1913,053008AAT0012,Agriturismi,Podere Vignali,"Vignali, 38 - Pari",58040,Civitella Paganico,GR,2,info@poderevignali.it,www.poderevignali.it,42.930811,11.26818,0564 908004
1914,053008AAT0013,Agriturismi,Il Passo Degli Ulivi,Casetta Marsili - Paganico,58048,Civitella Paganico,GR,1,info@ilpassodegliulivi.it,www.ilpassodegliulivi.it,42.930811,11.26818,329 2283366
1915,053008AAT0014,Agriturismi,Lampugnano,Via Senese Km.35 - Lampugnano - Casal Di Pari,58045,Civitella Paganico,GR,1,info@lampugnano.com,www.lampugnano.com,42.930811,11.26818,0564 908812
1916,053008AAT0015,Agriturismi,Civettaio,Civettaio - Paganico,58048,Civitella Paganico,GR,2,civettaio@civettaio.it,www.civettaio.it,42.930811,11.26818,348 7029229
1919,053008AAT0018,Agriturismi,Val Di Farma,"Podere S.Antonio, 11 - Pari",58040,Civitella Paganico,GR,2,info@agriturismovaldifarma.it,www.agriturismovaldifarma.it,42.930811,11.26818,0564 908900 - 348 1582875
18934,053008AAT0028,Agriturismi,Poggio La Buca,Podere Poggio La Buca - - Civitella M.Ma,58045,Civitella Paganico,GR,1,gianfranco.reina@poggiolabuca.it,www.poggiolabuca.it,42.930811,11.26818,333 6660516 - 333 8093108
1311,053008AFR0006,Affittacamere,La Corte Di Ardengo,"Via Del Borgo, 1 - - Civitella Marittima",58045,Civitella Paganico,GR,,info@lacortediardengo.it,www.lacortediardengo.it,42.930811,11.26818,0564 900022
1015,053008ALB0005,Alberghi - Hotel,Relais Santa Genoveffa,"Podere Santa Genoveffa, 29 - - Paganico",58045,Civitella Paganico,GR,3,info@santagenoveffa.it,www.santagenoveffa.it,42.930811,11.26818,0564 905524
1016,053008ALB0006,Alberghi - Hotel,Il Castello,Castello Di Monte Antico - Monte Antico,58030,Civitella Paganico,GR,3,info@castellodimonteantico.it,www.castellodimonteantico.it,42.930811,11.26818,0564 991025
1017,053008ALB0007,Alberghi - Hotel,Il Castello Dip.,Castello Di Monte Antico - Monte Antico,58030,Civitella Paganico,GR,2,info@castellodimonteantico.it,www.castellodimonteantico.it,42.930811,11.26818,0564 991025
