ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2016187984,ted.europa.eu/udl?uri=TED:NOTICE:187984-2016:TEXT:EN:HTML,2016,3,31-MAY-16,R208.S2,0,0,,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Narva mnt 3,Tartu,51009,A1,EE,EE,,,1,,Other,N,,,S,EE,N,,,,72260000,72,,,Y,1,0,366988.0,366988,366988,Y,OPE,,0,L,100,,,N,1,7428572,,,N,,AS CGI Eesti,,A. H. Tammsaare tee 47,Tallinn,11316,EE,,1,,1,,,,,,366988,366988,,31-MAY-16
2016189636,ted.europa.eu/udl?uri=TED:NOTICE:189636-2016:TEXT:EN:HTML,2016,3,01-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,N,,,,72262000,72,,72261000,Y,1,1,141000.0,141000,141000,N,OPE,,0,L,100,,,N,1,7430376,1,,N,,UAB „Eurosoft LT“,,Pilaitės pr. 16,Vilnius,04352,LT,,1,Išteklių valdymo informacinės sistemos priežiūros ir modernizavimo paslaugos,1,,,,,,141000,141000,N,09-MAY-16
2016189676,ted.europa.eu/udl?uri=TED:NOTICE:189676-2016:TEXT:EN:HTML,2016,3,01-JUN-16,R208.S2,0,0,,Valsts ieņēmumu dienests,,Talejas iela 1,Rīga,1978,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72267000,72,,,Y,1,0,790200.0,790200,790200,N,OPE,,0,M,,,,N,1,7430514,,,N,,Akciju sabiedrība “Exigen Services Latvia”,,Jāņa Daliņa iela 15,Rīga,1013,LV,,1,,1,,,,,,790200,790200,N,27-MAY-16
2016193630,ted.europa.eu/udl?uri=TED:NOTICE:193630-2016:TEXT:EN:HTML,2016,3,03-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,,,72260000,72,,72253200,Y,4,0,200000.0,200000,200000,N,NOC,,0,L,100,,,N,1,7435733,,,N,,Aktsiaselts Andmevara,,Pärnu mnt 158,Tallinn,11317,EE,,1,,1,,,,,200000,,200000,,03-JUN-16
2016193653,ted.europa.eu/udl?uri=TED:NOTICE:193653-2016:TEXT:EN:HTML,2016,3,03-JUN-16,R208.S2,0,0,,"Valsts sabiedrība ar ierobežotu atbildību (VSIA) ""Latvijas Vides; ģeoloģijas un meteoroloģijas centrs""",,Maskavas iela 165,Rīga,1019,A1,LV,LV,,,8,,Environment,N,,,S,LV00,N,,,,72260000,72,,,Y,1,0,155000.0,155000,155000,N,NOC,,0,L,100,,,N,1,7435831,,,N,,Seven2one Informationssysteme GmbH,,Waldstraße 41 – 43,Karlsruhe,76133,DE,,1,,1,,,,,155000,155000,155000,Y,10-NOV-15
2016195325,ted.europa.eu/udl?uri=TED:NOTICE:195325-2016:TEXT:EN:HTML,2016,3,06-JUN-16,R208.S2,0,0,,Sveikatos apsaugos ministerija — Valstybinė ligonių kasa,191351679,Europos a. 1,Vilnius,03505,A1,LT,LT,,,1,,Health,N,,,S,,N,,,,72000000,72,,,Y,1,1,284850.0,284850,284850,N,OPE,,0,M,,Kaina---Sprendimo architektūra (T1)---Paslaugų atlikimo strategija (T2),30---30---40,N,1,7437729,1,,N,,UAB „Elsis PRO“,,Baltupio g. 14,Vilnius,08303,LT,,1,Privalomojo sveikatos draudimo informacinės sistemos „Sveidra“ posistemės METAS vystymo paslaugos,1,,,,,,284850,284850,N,26-APR-16
2016195398,ted.europa.eu/udl?uri=TED:NOTICE:195398-2016:TEXT:EN:HTML,2016,3,07-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,N,,,,72261000,72,,,Y,4,1,50047.0,50047,50047,N,OPE,,0,L,100,,,N,1,7437857,1,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,03163,LT,,1,Programinės įrangos VMware vSphere Enterprise ir vCenter server techninio aptarnavimo paslaugos,3,,,,,,50047,50047,N,12-MAY-16
2016196537,ted.europa.eu/udl?uri=TED:NOTICE:196537-2016:TEXT:EN:HTML,2016,3,07-JUN-16,R208.S2,0,0,,Vyriausioji rinkimų komisija,188607150,Gynėjų g. 8,Vilnius,01109,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72250000,72,,72253200---72600000---72222200---72243000,Y,1,0,426000.0,426000,426000,N,OPE,,0,L,100,,,N,1,7439048,,,N,,UAB iTree Lietuva,,Konstitucijos pr. 7,Vilnius,03209,LT,,1,,1,,,,,,426000,426000,Y,18-FEB-16
2016196541,ted.europa.eu/udl?uri=TED:NOTICE:196541-2016:TEXT:EN:HTML,2016,3,07-JUN-16,R208.S2,0,0,,Zemkopības ministrija,,Republikas laukums 2,Rīga,1981,A1,LV,LV,,,1,,Other,N,,,S,LV00,N,,,,72200000,72,,72230000,Y,4,0,106290.0,106290,106290,Y,OPE,,0,M,,,,N,1,7439141,,,N,,SIA “Business Instruments”,,Republikas laukums 3-619,Rīga,1010,LV,,1,,2,,,,,107438,106290,106290,N,02-JUN-16
2016198258,ted.europa.eu/udl?uri=TED:NOTICE:198258-2016:TEXT:EN:HTML,2016,3,08-JUN-16,R208.S2,0,0,,Vilniaus miesto savivaldybės administracija,188710061,Konstitucijos pr. 3,Vilnius,09601,A2,LT,LT,,,3,,General public\services,N,,,S,LT00A,N,,,,72260000,72,,80511000,Y,1,0,248957.52,248957.52,248957.52,N,OPE,,0,M,,Kaina---Projekto veiklų įgyvendinimas---Kuriamos informacinės sistemos plečiamumas ir Vilniaus miesto savivaldybės administracijoje veikiančių informacinių sistemų ir kaupiamų duomenų panaudojimas---Informacinės sistemos realizavimas; privalumai,40---15---25---20,N,1,7440803,,,N,,UAB „Algoritmų sistemos“,,Smolensko g. 10,Vilnius,03201,LT,,1,,1,,,,,,248957.52,248957.52,N,02-JUN-16
2016198263,ted.europa.eu/udl?uri=TED:NOTICE:198263-2016:TEXT:EN:HTML,2016,3,08-JUN-16,R208.S2,0,0,,Seimo kanceliarija,188605295,Gedimino pr. 53,Vilnius,01109,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72261000,72,,,Y,4,1,63310.0,63310,63310,N,OPE,,0,L,100,,,N,1,7440810,1,,N,,Uždaroji akcinė bendrovė „Santa Monica Networks“,,Šeimyniškių g. 3,Vilnius,09312,LT,,1,CheckPoint programinės įrangos palaikymo paslaugos,1,,,,,,63310,63310,N,08-FEB-16
2016198354,ted.europa.eu/udl?uri=TED:NOTICE:198354-2016:TEXT:EN:HTML,2016,3,08-JUN-16,R208.S2,0,0,,Tallinna Linnakantselei,75014920,Vabaduse väljak 7,Tallinn,15199,A2,EE,EE,,,3,,General public\services,N,,,S,EE,N,,,,72261000,72,,,N,1,0,225132.35,225132.35,225132.35,N,OPE,,0,L,100,,,N,1,7441025,,,N,,Osaühing MS Ärisüsteemid,,Lõõtsa 2,Tallinn,11415,EE,,1,,1,,,,,,225132.35,225132.35,,06-JUN-16
2016200324,ted.europa.eu/udl?uri=TED:NOTICE:200324-2016:TEXT:EN:HTML,2016,3,09-JUN-16,R208.S2,0,0,,"Valsts akciju sabiedrība (VAS) ""Latvijas Valsts radio un televīzijas centrs""",,Ērgļu iela 7,Rīga,1012,A1,LV,LV,,,8,,Other,N,,,S,LV00,Y,,Y,,72230000,72,,72268000,Y,1,0,2999034.0,2999034,2999034,N,OPE,,0,M,,,,N,1,7443171,,,N,,SIA “Identity Solutions”,,Pērnavas iela 43A-9,Rīga,1009,LV,,1,,2,,,,,3000000,2999034,2999034,N,02-JUN-16
2016200324,ted.europa.eu/udl?uri=TED:NOTICE:200324-2016:TEXT:EN:HTML,2016,3,09-JUN-16,R208.S2,0,0,,"Valsts akciju sabiedrība (VAS) ""Latvijas Valsts radio un televīzijas centrs""",,Ērgļu iela 7,Rīga,1012,A1,LV,LV,,,8,,Other,N,,,S,LV00,Y,,,,72230000,72,,72268000,Y,1,0,2999034.0,2999034,2999034,N,OPE,,0,M,,,,N,1,7443171,,,N,,SIA “Identity Solutions”,,Pērnavas iela 43A-9,Rīga,1009,LV,,1,,2,,,,,3000000,2999034,2999034,N,02-JUN-16
2016203677,ted.europa.eu/udl?uri=TED:NOTICE:203677-2016:TEXT:EN:HTML,2016,3,10-JUN-16,R208.S2,0,0,,Iekšlietu ministrijas Informācijas centrs,,Bruņinieku iela 72b,Rīga,1016,A1,LV,LV,,,1,,Public Order and Safety,N,,,S,LVZZZ,N,,,,72611000,72,,,Y,4,0,193566.24,193566.24,193566.24,N,NOC,,0,L,100,,,N,1,7446990,,,N,,Vision Box – Soluções De Visão Por Computador S.A.,,Rua Casal do Canas 2,Carnaxide,204,PT,,1,,1,,,,,182209.75,193566.24,193566.24,N,25-MAY-16
2016203684,ted.europa.eu/udl?uri=TED:NOTICE:203684-2016:TEXT:EN:HTML,2016,3,10-JUN-16,R208.S2,0,0,,Sihtasutus Tartu Ülikooli Kliinikum,90001478,Puusepa 1a,Tartu,50406,A2,EE,EE,,,6,,Health,N,,,S,EE,N,,,,72267000,72,,,N,1,0,212522.0,212522,212522,N,NOC,,0,L,100,,,N,1,7447007,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,1,,1,,,,,,212522,212522,,03-JUN-16
2016203685,ted.europa.eu/udl?uri=TED:NOTICE:203685-2016:TEXT:EN:HTML,2016,3,10-JUN-16,R208.S2,0,0,,Eesti Rahvusvaheliste Autovedajate Assotsiatsioon,80013850,Narva mnt 91,Tallinn,,A2,EE,EE,,,8,,Other,N,,,S,EE,N,,,,72200000,72,,,N,1,0,700000.0,700000,700000,Y,OPE,,0,M,,Hankelepingu täitmisel kasutatav täiendav meeskond---Arendusmetoodikad ja nägemus töö lõpptulemusest---Teenuse töötunni maksumus---Hankelepingu täitmiseks minimaalselt vajaliku meeskonna erialane kogemus,5---25---40---30,N,1,7447008,,,N,,Aktsiaselts Helmes,,Lõõtsa 6,Tallinn,11415,EE,,1,,1,,,,,,700000,700000,,09-JUN-16
2016203703,ted.europa.eu/udl?uri=TED:NOTICE:203703-2016:TEXT:EN:HTML,2016,3,10-JUN-16,R208.S2,0,0,,Sihtasutus Tartu Ülikooli Kliinikum,90001478,Puusepa 1a,Tartu,50406,A2,EE,EE,,,6,,Health,N,,,S,EE,N,,,,72262000,72,,,N,1,0,837000.0,837000,837000,N,NOC,,0,L,100,,,N,1,7447036,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,1,,1,,,,,,837000,837000,,03-JUN-16
2016203714,ted.europa.eu/udl?uri=TED:NOTICE:203714-2016:TEXT:EN:HTML,2016,3,10-JUN-16,R208.S2,0,0,,Tallinna Tehnikaülikool,74000323,Ehitajate tee 5,Tallinn,19086,A2,EE,EE,,,6,,Education,N,,,S,EE,N,,,,72262000,72,,,Y,1,0,300000.0,300000,300000,N,OPE,,0,L,100,,,N,1,7447049,,,N,,Aktsiaselts Fujitsu Estonia,,Mustamäe tee 16,Tallinn,10617,EE,,1,,1,,,,,,300000,300000,,09-JUN-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447104,1,,N,,Blue Bridge Code; UAB,,J. Jasinskio g. 16A,Vilnius,03163,LT,,1,Informacinių sistemų MS BI programuotojų paslaugos,2,,,,,,146250,146250,N,13-APR-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447105,1,,N,,UAB „Affecto Lietuva“,,Gynėjų g. 4,Vilnius,01109,LT,,2,Informacinių sistemų MS BI programuotojų paslaugos,2,,,,,,148125,148125,N,13-APR-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447106,2,,N,,UAB „Amidus“,,Studentų g. 65-405,Kaunas,51369,LT,,3,Informacinių sistemų SharePoint programuotojų paslaugos,5,,,,,,123750,123750,Y,02-MAY-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447107,2,,N,,UAB ATEA,,J. Rutkausko g. 6,Vilnius,05132,LT,,4,Informacinių sistemų SharePoint programuotojų paslaugos,5,,,,,,131250,131250,N,02-MAY-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447108,2,,N,,Blue Bridge Code; UAB,,J. Jasinskio g. 16A,Vilnius,03163,LT,,5,Informacinių sistemų SharePoint programuotojų paslaugos,5,,,,,,146250,146250,N,02-MAY-16
2016203758,ted.europa.eu/udl?uri=TED:NOTICE:203758-2016:TEXT:EN:HTML,2016,3,13-JUN-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,Y,,Y,,72200000,72,,,Y,1,2,300000.0,300000,300000,N,OPE,,0,L,100,,,N,6,7447109,2,,N,,UAB „Affecto Lietuva“,,Gynėjų g. 4,Vilnius,01109,LT,,6,Informacinių sistemų SharePoint programuotojų paslaugos,5,,,,,,148125,148125,N,02-MAY-16
2016205221,ted.europa.eu/udl?uri=TED:NOTICE:205221-2016:TEXT:EN:HTML,2016,3,14-JUN-16,R208.S2,0,0,,VĮ Registrų centras,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72243000,72,,72262000---72263000---72211000,Y,1,1,541800.0,541800,541800,N,OPE,,0,M,,Kaina---Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Paslaugų teikimo metodikos ir kokybės užtikrinimo plano išsamumas ir pagrįstumas,40---35---25,N,1,7449099,1,,N,,UAB „Alna Software“,,A. Domaševičiaus g. 9,Vilnius,,LT,,1,Juridinių asmenų dalyvių informacinės sistemos vystymo ir priežiūros paslaugos,1,,,,,,541800,541800,N,02-MAY-16
2016205449,ted.europa.eu/udl?uri=TED:NOTICE:205449-2016:TEXT:EN:HTML,2016,3,07-JUN-16,R209.S1,0,0,N,European Agency for the Οperational Management of Large-Scale IT Systems in the Area of Freedom; Security and Justice (eu-LISA),,EU House; Rävala pst 4,Tallinn,10143,A1EUN,EE,EU,N,,5,AG,General public\services,N,N,N,S,,Y,C,Y,N,72000000,72,,,N,2,0,194450000.0,194450000,194450000,N,RES,,0,M,40,Technical award criteria,60,N,1,7488868,,,N,Y,Consortium Bridge: consortium member Atos Belgium NV/SA---Consortium Bridge³; consortium member Morpho SAS---Consortium Bridge³; represented by the Group Leader Accenture NV/SA,0401.848.135---440 305 282---0438.675.669,Da Vincilaan 5---11 boulevard Gallieni---boulevard de Waterloo 16,Zaventem---Issy-les-Moulineaux---Brussels,1930---92130---1000,BE---FR---BE,N---N---N,LISA/2015/RP/02,Framework contract for the maintenance in working order of the visa information system (VIS) and biometrics matching system (BMS),2,,,,,194450000,194450000,194450000,N,26-MAY-16
2016209223,ted.europa.eu/udl?uri=TED:NOTICE:209223-2016:TEXT:EN:HTML,2016,3,16-JUN-16,R208.S2,0,0,,"Valsts akciju sabiedrība (VAS) ""Latvijas Valsts radio un televīzijas centrs""",,Ērgļu iela 7,Rīga,1012,A1,LV,LV,,,8,,Other,N,,,S,LV00,Y,,Y,,72230000,72,,72268000,Y,1,0,2999034.0,2999034,2999034,N,OPE,,0,M,,,,N,1,7453336,,,N,,Personu apvienība SIA “Identity Solutions”; SIA “EUSO”; SIA “UNISO” un SIA “Corporate Solutions”,,Pērnavas iela 43A-9,Rīga,1009,LV,,1,,2,,,,,3000000,2999034,2999034,N,02-JUN-16
2016209223,ted.europa.eu/udl?uri=TED:NOTICE:209223-2016:TEXT:EN:HTML,2016,3,16-JUN-16,R208.S2,0,0,,"Valsts akciju sabiedrība (VAS) ""Latvijas Valsts radio un televīzijas centrs""",,Ērgļu iela 7,Rīga,1012,A1,LV,LV,,,8,,Other,N,,,S,LV00,Y,,,,72230000,72,,72268000,Y,1,0,2999034.0,2999034,2999034,N,OPE,,0,M,,,,N,1,7453336,,,N,,Personu apvienība SIA “Identity Solutions”; SIA “EUSO”; SIA “UNISO” un SIA “Corporate Solutions”,,Pērnavas iela 43A-9,Rīga,1009,LV,,1,,2,,,,,3000000,2999034,2999034,N,02-JUN-16
2016209239,ted.europa.eu/udl?uri=TED:NOTICE:209239-2016:TEXT:EN:HTML,2016,3,16-JUN-16,R208.S2,0,0,,Tallinna Ülikool,74000122,Narva mnt 25,Tallinn,10120,A2,EE,EE,,,6,,Education,N,,,S,EE,N,,,,72267000,72,,72262000,N,4,0,42000.0,42000,42000,N,OPE,,0,L,100,,,N,1,7453355,,,N,,Aktsiaselts Fujitsu Estonia,,Mustamäe tee 16,Tallinn,10617,EE,,1,,3,,,,,,42000,42000,,14-JUN-16
2016209455,ted.europa.eu/udl?uri=TED:NOTICE:209455-2016:TEXT:EN:HTML,2016,6,16-JUN-16,R208.S2,0,0,,UAB „Vilniaus energija“,111760831,Jočionių g. 13,Vilnius,02300,A3N,LT,LT,,,4,,Production; transport and distribution of gas and heat,N,,,S,,N,,,,72310000,72,,,Y,2,1,724050.05,724050.05,724050.05,N,OPE,,0,L,100,,,N,1,7453632,1,,N,,Akcinė bendrovė „Informacinio verslo paslaugų įmonė“,,Gedimino pr. 31,Vilnius,01500,LT,,1,UAB „Vilniaus energija“ klientų (gyventojų) sumokėtų įmokų ir deklaruotų karšto vandens skaitiklių rodmenų informacijos konsolidavimo ir konsoliduotų duomenų teikimo paslauga,1,,,,,,724050.05,724050.05,N,14-MAR-16
2016212570,ted.europa.eu/udl?uri=TED:NOTICE:212570-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Valstybės įmonė „REGITRA“,110078991,Liepkalnio g. 97,Vilnius,02121,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72000000,72,,72263000,Y,4,1,25000.0,25000,25000,N,OPE,,0,L,100,,,N,1,7456895,1,,N,,UAB ATEA,,J. Rutkausko g. 6,Vilnius,05132,LT,,1,Katalogų tarnybos (active directory) programinės įrangos kūrimo; diegimo ir palaikymo paslaugų pirkimas,3,,,,,,25000,25000,N,14-APR-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456962,,,N,,Aktsiaselts Helmes,,Lõõtsa 6,Tallinn,11415,EE,,1,,2,,,,,400000,,400000,,14-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456963,,,N,,Aktsiaselts Andmevara,,Pärnu mnt 158,Tallinn,11317,EE,,2,,2,,,,,400000,,400000,,14-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456964,,,N,,Osaühing Inversion Software,,Puhkekodu tee 7,Tallinn,12013,EE,,3,,5,,,,,1500000,,1500000,,17-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456965,,,N,,Aktsiaselts Fujitsu Estonia,,Mustamäe tee 16,Tallinn,10617,EE,,4,,5,,,,,1500000,,1500000,,17-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456966,,,N,,Aktsiaselts Helmes,,Lõõtsa 6,Tallinn,11415,EE,,5,,5,,,,,1500000,,1500000,,17-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456967,,,N,,OÜ ThorGate Management,,Mäealuse 2/1,Tallinn,12618,EE,,6,,5,,,,,1500000,,1500000,,17-JUN-16
2016212599,ted.europa.eu/udl?uri=TED:NOTICE:212599-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72210000,72,,,Y,3,0,2000000.0,2000000,2000000,Y,OPE,,0,L,100,,,N,7,7456968,,,N,,Osaühing Aktors,,A. H. Tammsaare tee 118d,Tallinn,12918,EE,,7,,5,,,,,1500000,,1500000,,17-JUN-16
2016212607,ted.europa.eu/udl?uri=TED:NOTICE:212607-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72220000,72,,,Y,1,0,2000000.0,2000000,2000000,N,OPE,,0,L,100,,,N,7,7456979,,,N,,AS CGI Eesti,,A. H. Tammsaare tee 47,Tallinn,11316,EE,,1,,7,,,,,2000000,,2000000,,15-JUN-16
2016212607,ted.europa.eu/udl?uri=TED:NOTICE:212607-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72220000,72,,,Y,1,0,2000000.0,2000000,2000000,N,OPE,,0,L,100,,,N,7,7456980,,,N,,AS Finestmedia,,Pärnu mnt 139,Tallinn,11317,EE,,2,,7,,,,,2000000,,2000000,,15-JUN-16
2016212607,ted.europa.eu/udl?uri=TED:NOTICE:212607-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72220000,72,,,Y,1,0,2000000.0,2000000,2000000,N,OPE,,0,L,100,,,N,7,7456981,,,N,,Aktsiaselts Helmes,,Lõõtsa 6,Tallinn,11415,EE,,3,,7,,,,,2000000,,2000000,,15-JUN-16
2016212607,ted.europa.eu/udl?uri=TED:NOTICE:212607-2016:TEXT:EN:HTML,2016,3,20-JUN-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72220000,72,,,Y,1,0,2000000.0,2000000,2000000,N,OPE,,0,L,100,,,N,7,7456982,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,4,,7,,,,,2000000,,2000000,,15-JUN-16
