id	creatorName	title	titleLang	translatedTitle	contributorName	language	resourceType	resourceTypeGeneral	publicationYear	date	dateType	publisher	university	institute	geoLocationPoint	subject	subject_ddc	abstract	seriesInformation	identifier	identifierType	format	rights	rightsOA	rightsURI	url	collection
hcu_	Niemann, Kerstin␟Kriszio, Janina␟Kosok, Lisa␟Wildner, Kathrin␟Ruhkopf, Melcher	City, not sorry. 10 Jahre Kultur der Metropole	ger	City, not sorry. 10 year of Metropolitan Culture		de	Festschrift	Text	2022-01-19	2023-01-26T15:12:01Z	Issued				53.540253,10.004717	Kultur der Metropole␟Projektarbeit␟Kulturelle Praxis␟Stadtlabor Dulsberg␟Brutalismus␟Hafen␟Bürgerbeteiligung␟Stadtgeschichte␟Stadtforschung␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		"Diese Publikation ist eine Rückschau auf die vielfältige Projektarbeit des Studienprogramms  Kultur der Metropole (KM)  und verbindet anschauliche Praxisbeispiele mit vielschichtigen theoretischen Erkenntnisdimensionen. Den Kern bildet dabei ein Fundus von Text- und Bildmaterial, welcher in Seminaren des zentralen Moduls „Kulturelle Praxis“ entstanden ist. Das sehr disparate Material wurde zu Projektportraits verdichtet, die einen plastischen Eindruck vermitteln von den Themen und Arbeitsweisen, die die letzten 10 Jahre KM (2010-2020/1) bestimmt haben. Ergänzt werden diese Portraits durch kurze Texteinschübe, die aus der konkreten Projektarbeit herauszoomen und sie in einem weiter gefassten Spannungsfeld verschiedener Diskurse und Fragestellungen , verorten.␟This publication is a review of the multifaceted project work of the study program Metropolitan Culture (KM) and combines practical examples with multilayered theoretical dimensions of knowledge. The core of the publication is a pool of text and image material that was created in seminars of the central module ""Cultural Practice"". The very disparate material has been condensed into project portraits that convey a vivid impression of the themes and working methods that have determined the last 10 years of KM (2010-2020/1). These portraits are supplemented by short text inserts that zoom out from the concrete project work and situate it in a broader field of tension of various discourses and questions."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	978-3-947972-40-1␟https://repos.hcu-hamburg.de/handle/hcu/607	Publikationen HCU Hamburg
							doc-type:book	Text																			
																	710										
hcu_	Quijano, Ana␟Hernández, Jose L.␟Nouaille, Pierre␟Virtanen, Mikko␟Sánchez-Sarachu, Beatriz␟Pardo-Bosch, Francesc␟Knieling, Jörg	Sustainable Cities: A KPI-Driven Sustainable Evaluation Framework for Smart Cities	eng			en	Article	Text	2021-12-01	2023-01-26T15:01:48Z	Issued	MDPI	MDPI		53.540253,10.004717	evaluation framework␟indicator␟smart city␟energy efficiency␟renewable energies␟mobility␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		Cities are currently dealing with the sustainable transition from carbon-based economies to carbon-neutral cities. The H2020 mySMARTLife project seeks to demonstrate innovative technologies through the implementation of about 150 innovative energy solutions in the cites of Nantes, Hamburg and Helsinki. The evaluation framework that was defined and validated in the project enables the assessment of the environmental, energy, economic, social, ICT and governance aspects of replicable and sustainable smart city solutions with a high market potential. The main features and the process for their definition will be described in this paper.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2673-4931␟https://repos.hcu-hamburg.de/handle/hcu/609	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Arlati, Alessandro␟Rödl, Anne␟Kanjaria-Christian, Sopho␟Knieling, Jörg	Stakeholder Participation in the Planning and Design of Nature-Based Solutions. Insights from CLEVER Cities Project in Hamburg	eng			en	Article	Text	2021-02-27	2023-01-26T15:09:46Z	Issued	MDPI	MDPI		53.540253,10.004717	stakeholder participation␟nature-based solutions␟multi-level governance␟co-creation␟urban living lab␟sustainable urban development␟urban planning␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		Cities are essential players in responding to the present complex environmental and social challenges, such as climate change. The nature-based solution (NbS) concept is identified in the scientific discourse and further recognized by the European Commission as a part of the solution to address such challenges. Deploying NbS in urban contexts requires the cooperation of different public and private stakeholders to manage those processes. In this paper, the experiences of establishing and managing NbS-related processes following a co-creation approach in the city of Hamburg within the framework of an EU-funded research project (CLEVER Cities) are described and analyzed. The paper identifies and discusses the main emerging factors and challenges from (1) a procedural and methodological perspective and (2) concerning the different roles of the diverse stakeholders involved. This discussion is grounded in the context of existing regulations and novel concepts for citizens’ participation in urban decision-making processes. As research results, the article defines the leading players involved in the process and their roles and interrelationships, along with recommendations for future policy agendas in cities when dealing with NbS planning.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2071-1050␟https://repos.hcu-hamburg.de/handle/hcu/610	Publikationen HCU Hamburg
							doc-type:article	Text														application/pdf					
																	710										
hcu_	Oltmanns, Amke	Transformationprozesse im urbanen Raum : Eine Analyse des Instruments Realexperiment anhand von temporär autofreien Zonen in Innenstädten	ger		Knieling, Jörg	de	Thesis	Text	2022-01-27	2023-01-27T09:26:43Z	Issued				53.540253,10.004717	Transformation von Städten␟Stadt␟Stadtplanung␟Urbanität␟Realexperiment␟Autofrei␟Innenstadt␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		"Eine umfassende Transformation und damit der weltweit nachhaltige Wandel von Politik, Wirtschaft und Gesellschaft sind unausweichlich, um den Herausforderungen des Klimawandels und anderen weltwei-ten Megatrends zu begegnen (vgl. WBGU 2011: 5). Städte spielen in dieser Großen Transformation eine Schlüsselrolle, weshalb sich viele Kommunen in Deutschland derzeit mit der Frage beschäftigen, wie Stadtstrukturen nachhaltig gestaltet werden können. Ein Fokus dabei sind autoarme oder autofreie Stadt-zentren, da der Verkehrssektor den drittgrößten Verursacher von Treibhausgasemissionen in Deutschland darstellt (vgl. UBA 2016). Inwiefern Realexperimente ein sinnvolles Instrument sind, um eine derartige Transformation anzustoßen und zu begleiten, wird in dieser Arbeit thematisiert und diskutiert. 
Mithilfe von Referenzprojekten wird untersucht, wie bei der Initiierung und Planung der Experimente vorge-gangen wurde. Für die strukturierte Analyse der Projekte wird ein selbst erarbeitetes Untersuchungssche-ma, abgeleitet aus den theoretischen Grundlagen zur Transformations- und Realexperimentforschung, angewandt. Abschließend werden Empfehlungen zur Initiierung und Planung temporär autofreier Zonen für die kommunale Praxis entwickelt, die sowohl die theoretischen als auch die empirischen Ergebnisse vereinen. Das Erkenntnisinteresse der Arbeit ist, welche Transformationskräfte durch Realexperimente ausgeübt werden und zu ergründen, inwiefern diese durch eine theoriegeleitete Vorgehensweise bei der Initiierung und Planung maximiert werden können, um einen Beitrag zur Mobilitätswende und zur Große-Transformation zu leisten."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/611	Publikationen HCU Hamburg
							doc-type:masterThesis	Text																			
																	710										
hcu_	Büttner, Bentje	Siedlungsentwicklung in Metropolregionen : Die Bedeutung Schwerins für eine kooperative Entwicklung in der Metropolregion Hamburg	ger	Settlement development in Metropolitan regions : The importance of Schwerin for cooperative development in the Metropolregion region of Hamburg	Knieling, Jörg	de	Thesis	Text	2022-01-27	2023-01-26T15:52:53Z	Issued				53.540253,10.004717	Siedlungsentwicklung␟Metropolregion Hamburg␟Schwerin␟Stadtplanung␟Stadtentwicklung␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		"Urbane Agglomerationen wachsen und expandieren damit auch über administrative Grenzen hinweg. Daher ist im Rahmen der Stadt- und Regionalentwicklung ein Denken in größeren Maßstäben notwendig, beispielsweise auch hinsichtlich des Themenschwerpunkts der Siedlungsentwicklung. Das Konzept der Metropolregionen weist dafür Potenziale auf, da im Rahmen der grenzübergreifenden Kooperationsstrukturen eine intensivere Zusammenarbeit mit positiven Effekten für die gesamte Region bewirkt werden kann.
Das Ziel der vorliegenden Thesis ist es, Möglichkeiten zur Realisierung einer intensiveren regionalen Kooperation in der Siedlungsentwicklung am Beispiel der Metropolregion Hamburg aufzuzeigen. Hierbei steht die Bedeutung von Zentren im zweiten Ring der Region – exemplarisch die Stadtregion Schwerin – im Fokus. Zur Informationsbeschaffung wurden neben der Desktop- und Literaturrecherche Expert*inneninterviews, eine Onlineumfrage sowie Analysen statistischer Daten durchgeführt. Die Ergebnisse belegen, dass vielfältige Möglichkeiten zur Nutzung von Potenzialen und zum Bewältigen gegenwärtiger Herausforderungen in den unterschiedlichen Teilräumen der Metropolregion durch Realisieren von Synergieeffekten bestehen.
Abschließend wurde ein Konzept entwickelt, das Handlungsempfehlungen für die Stadtregion Schwerin sowie für die Metropolregion Hamburg beinhaltet. Eine Umsetzung ermöglicht eine kooperative Siedlungsentwicklung, von der nicht nur Hamburg und das Umland, sondern auch Zentren im zweiten Ring der Region als Siedlungsschwerpunkte profitieren.␟Urban agglomerations are growing and expanding beyond administrative boundaries. Therefore, in the context of urban and regional development, it is necessary to think on a larger scale, for example also with regard to the thematic focus of settlement development. The concept of metropolitan regions has potentials for this, as more intensive cooperation with positive effects for the entire region can be achieved within the framework of cross-border cooperation structures.
The aim of this thesis is to show possibilities for the realization of a more intensive regional cooperation in settlement development using the example of the Hamburg Metropolitan Region. The focus is on the importance of centers in the second ring of the region – exemplarily the city region of Schwerin. In addition to desktop and literature research, expert interviews, an online survey and analyses of statistical data were conducted to gather information. The results show that there are many possibilities to use potentials and to cope with current challenges in the different sub-regions of the metropolitan region by realizing synergy effects.
Finally, a concept was developed that includes recommendations for action for the city region of Schwerin as well as for the Hamburg Metropolitan Region. An implementation enables a cooperative settlement development, from which not only Hamburg and the surrounding area, but also centers in the second ring of the region benefit as settlement focal points."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/612	Publikationen HCU Hamburg
