"filename","predicted_delimiter","predicted_quotechar","predicted_escapechar","target_delimiter","target_quotechar","target_escapechar","prediction_time"
"advertising-july-sept2015.csv",",","'","",",","""","","0"
"CPS-monthly-workforce-management-information-2017-18-september.csv",",","""","",",","""","","0"
"b0455cd91e9220382515c04367f92fb9.csv",",","","",",","","","0"
"b8c25963267d96fdee1f50c1cdb1ee7d.csv",",","","",",","","","0"
"f4fe5805bf6edf00d6524d211f5856c8.csv","#","€","","#","","","0"
"84ccca5b6193790e480b7d22a00aee31.csv",",","","",",","","","0"
"6f303da5c92ed672ca022b8ab56dfdf1.csv",",","","",",","","","0"
"e5d4742751c715f8d33fd82b718801cc.csv",",","","",",","","","0"
"596b4e29584e2759bebb67ea58a4ee61.csv",",","","",",","","","0"
"2019-06-19T13-59-34Z-2018-09-30-organogram-junior.csv",",","""","",",","""","","0"
"9562bb332939147274fed3fb9b9f459c.csv",",","""","'",",","""","""","0"
"HYpar-8mMCD_rate_sets.csv",",","","",",","","","0"
"201718foiperformancefinal.csv",",","","",",","","","0"
"56b6a92b5cb7821e3280cb77ce988ec0.csv",",","""","",",","""","","0"
"71a54cf083a9b7df62351848a83432ff.csv",",","","",",","","","0"
"972fa10d7872b7789198c7e33194715b.csv",",","","",",","","","0"
"2151828c03574eafbb9351cdec358bdd.csv",",","""","""",",","""","""","0"
"Expenditure over 25k August 2011.csv",",","","",",","""","","0"
"ee1ad11b0cfb78de9fb52f8cca9b2570.csv",",","","",",","","","0"
"2d13411b3854938619c809980e8251a8.csv","#","""","",",","""","","0"
"contour.csv",",","","",",","","","0"
"HO_FY1415_AP8_Proc_Spend_25K_CSV.csv",",","""","",",","""","","0"
"qds-annex-july-2012.csv",",","""","""",",","""","""","0"
"e87d39d0e98f59c6597c9e726f527654.csv",",","","",",","","","0"
"35232d3ce74689c27ade3a30f3a748c4.csv",",","","",",","","","0"
"hypo6.csv",",","","",",","","","0"
"efdbfb5231ccb420aea6d9767b89c06e.csv",",","""","'",",","""","","0"
"c75bcda6542b9ea5c3a1691da589cc35.csv",",","""","'",",","""","""","0"
"dccdbe03618f932bfc4fe1147923def2.csv",";","","",";","","","0"
"CPS-expenditure-over-25K-Oct-18.csv",",","""","",",","""","","0"
"vissim_data_conf2473_i2_v2017.csv",";","","",";","","","0"
"e11f0eafffeb3dbed5352eff7985c734.csv",",","""","",",","""","","0"
"72a4dbeae122364be4ec1126ed8a5792.csv",",","","",",","","","0"
"s2-1.csv",",","","",",","","","0"
"OSNI_Open_Data_-_50K_Boundaries_-_Wards_(1993).csv",",","","",",","""","","0"
"b72eb3362b142e62bc6196121b0b1deb.csv","|","","","|","","","0"
"cec3e3e005f38f7c13bf1f30165f09e9.csv",",","","",",","","","0"
"388a6ea4ad77fe2286360443a7b611a0.csv","	","""","\","	","""","","0"
"6fab393da1934706e22a72ea467ba24a.csv",",","""","",",","""","","0"
"edadeb08101e026806170493e430eca3.csv",",","","",",","","","0"
"2016-17_P12_MHRA_GPC_Transparency_Data_-_March_2017.csv",",","""","""",",","""","""","0"
"fr_hypo3.csv",",","","",",","","","0"
"business-expenses-2012-q4.csv",",","""","",",","""","","0"
"c4151b847dff918431b55f444827eb6d.csv",",","","",",","""","""","0"
"d7121158b8862c9406a9a2c9cc5b14c5.csv",",","'","",",","","","0"
"aebb9445f0934ff07d8fc8ca10fc0158.csv",",","","",",","","","0"
"13a41a42c7e78debad37874f7bb33f82.csv",",","","",",","","","0"
"S10sum.csv",",","","",",","","","0"
"Consular_MI_Data_March_17.csv",",","","",",","","","0"
"6c5233b2f8adaf77e0f05fc39f6fbdf7.csv",",","","",",","","","0"
"b51a415363b04ae838caadb77cc5f127.csv",",","""","""",",","""","""","0"
"Nottingham_full_Demand.csv",",","","",",","","","0"
"300916_NHSEngland_Organogram_Final-senior.csv",",","""","",",","""","","0"
"c4c32af1df7625d19270b5fe593abcf4.csv",";","""","",";","""","""","0"
"6da382bfc27e290a2371b064105d504c.csv",",","","",",","","","0"
"9407547fbe162bc2e3c7d009d1775ded.csv"," ","",""," ","","","0"
"d9fcbb736ed46b00fce92473cb2b26a7.csv",",","","",",","","","0"
"W16.csv",",","","",",","","","0"
"ac466eb095e4e392490dc4d0d632f1e2.csv","	","""","""","	","""","""","0"
"s1-1.csv",",","","",",","","","0"
"ncprp-data-2014.csv",",","""","""",",","""","""","0"
"220dd243f4c43ebdba708e7249d91759.csv",";","","",";","","","0"
"dd60432bfd3c389504352e350b2a0e2c.csv",",","","",",","","","0"
"d698ac6d4f9b6842fd1313d7eb064ed6.csv",",","","",",","","","0"
"d03bc11bdb49bbd1693b2d1c7d972a2a.csv",",","""","",",","""","","0"
"9938a3109b5452ac17dcc4e1778fed1e.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_5.dat__m23.csv",";","""","",";","""","","0"
"72e5746c87dbed9def6e754776d79e8e.csv",";","","",";","","","0"
"401271fba540fbf2c7e14661ec27d7a1.csv",",","","",",","","","0"
"76be63c4b476747059c151e5150711bc.csv",",","","",",","","","0"
"sustainability-report-table-4.6.csv",",","""","",",","""","","0"
"dados_sp.csv",";","","",";","","","0"
"e81e9d3d26b0cc9ca1c6afb51702721c.csv","|","`","","|","`","","0"
"1b00bc89de4b5f50393f53da042ad282.csv",",","""","""",",","""","""","0"
"f7fa6839c0bbe2bddda0cadb56261c4e.csv","","","","","","","0"
"b364407b00310efbb29d60836ad2113c.csv",",","""","",",","""","","0"
"1e371916df5b77e4e64824df3dbd69d3.csv",",","""","",",","""","","0"
"b860578abf0cc34aa6dbc49dafc6f5ba.csv",",","""","",",","""","","0"
"JFCSalaryDataSpreadsheetAsAt31Mar2018-senior.csv",",","""","@",",","""","""","0"
"ae1128ce972ee6a997d94ed0ccaec15b.csv",",","","",",","","","0"
"560fe6b4b6aaad1777add9dbd7fd6682.csv",",","""","",",","""","","0"
"48fddbf444e0c5b6f55758cdad928993.csv",",","","",",","","","0"
"6a0c2013da2c632e930814fd5e0d555c.csv",",","","",",","","","0"
"NFL_scores_out.csv",",","""","",",","""","","0"
"Transfer7-d-4,P2&3 (BioRep2).csv",",","""","",",","""","","0"
"quranuthmanitanzil.csv",",","","",",","","","0"
"9caee6e8665eb989d8d4590b969bd2b0.csv",",","""","""",",","""","""","0"
"e98f17238a5d53fbab12606d54d9270d.csv",",","","",",","","","0"
"Countryside Volunteers - Claims for expenses - October 2019.csv",",","""","",",","""","","0"
"2e71ed4acd455441614b523a33be7ae5.csv",",","""","",",","""","","0"
"data-OXB-clusters.csv",",","""","",",","""","","0"
"d027c29b7e086c64a5617c9c6dc27cd4.csv",";","","",";","","","0"
"6a726a8ce1cc4ed0783271cf8a82ced6.csv",",","","",",","","","0"
"8516449.csv",";","","",";","","","0"
"419401c974e1b9a426a87ab52cd3ac26.csv",",","","",",","","","0"
"8a049d608eab63ea0a208cab45c4227f.csv",",","""","",",","""","","0"
"c9393dc5a753cbc7f938f590b956437b.csv",",","""","",",","""","","0"
"fa2e89b7d2f8982f035ebf1816fd84a8.csv","	","","","	","","","0"
"ResultsOR30x100-0.25_1.dat__m23.csv",";","""","",";","""","","0"
"e5e7f167a1a00657b31348210689c530.csv",",","","",",","","","0"
"No_DDGS_Results_MN_W_ws.csv",",","","",",","","","0"
"244de6b3b31513451dd170c1af81c0bc.csv",",","","",",","","","0"
"January_2016_EPC_data.csv",",","","",",","","","0"
"a4d8ce311add67f08476902ed3df736f.csv",",","""","",",","""","","0"
"9ac0bce8bc7f1722d618f5a2af5727c0.csv",",","","",",","""","","0"
"56327aa79e636253adec6e4d0a4d27e6.csv",",","""","",",","""","","0"
"PUSS-april-june-2015.csv",",","""","",",","""","","0"
"80080c986c0b162cfea5d16c5398e9bc.csv",",","""","",",","""","","0"
"1004ipopayments.csv",",","""","",",","""","","0"
"84fc27292f0b2fed19ad611e8e07df04.csv",",","'","",",","'","","0"
"2cee139a59b261550ef597abc736df53.csv","	","","","	","","","0"
"917e356544752eb62d8f2ab3d6941df0.csv",",","""","""",",","""","""","0"
"spending_2018_07.csv",",","","",",","","","0"
"kfoinndr-datanew-liabilitiesaug-2016copy-of-nndr-new-liability-previous-month2016-09-02-09-02-46.csv",",","""","",",","""","","0"
"d37b75028affc50bdd5921ea061a25ea.csv",",","""","""",",","""","""","0"
"2ed345f5e4c33c829fdd0e7b7b5761c3.csv",",","""","""",",","""","""","0"
"TC-KOH-800C-4mg-KOH RRDE-1600.csv",",","","",",","","","0"
"6a96675360280eec1100fb85ee171254.csv",",","","",",","","","0"
"c98c82c64a41e6f4b7a92adc943c3065.csv",",","""","",",","""","","0"
"fce485815fb0db35e33ffa82e5ad98a9.csv",",","""","",",","""","","0"
"W36out.csv",",","","",",","","","0"
"Neat epoxy 4 test.csv",",","","",",","","","0"
"924a42bd3be40caca0d6dc30af2f59b2.csv",",","","",",","","","0"
"daeaa435fa85aa98a37bc0af35a03c63.csv",";","""","""",";","""","","0"
"7407ce95a5073ba7d9994993b78ca566.csv",",","""","",",","""","""","0"
"9d0fa5b96f06f0268db35e2beaa735df.csv",",","""","",",","""","","0"
"ac05ce3bfd911258bd37fde1e8a3051f.csv",",",">","",",","","","0"
"ec022441140d8ae6893efd0a865aea85.csv",",","","",",","","","0"
"b3e4af2b3d51665b2ef87b9105d9b422.csv",",","","",",","","","0"
"P07_HULLCCG_FINAL_CSV.csv",",","""","",",","""","","0"
"2b678828781fb890c3718d240ec9ce37.csv",",","""","",",","""","","0"
"treasury-solicitors__31-03-2012__tsol_TSol_staff_data_march_2012-senior.csv",",","""","'",",","""","","0"
"a50cc1aa825a9fbf2293ac6618c1885f.csv",",","""","",",","""","","0"
"3de9e8f43809b1b4d8553b74bc3770c9.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_5.dat__m19.csv",";","""","",";","""","","0"
"expenditureover500july2014.csv",",","","",",","""","","0"
"June-2020.csv",",","""","",",","""","","0"
"AA_batch1.csv",",","","",",","","","0"
"07efa14c39ab591fab5dcdc3339c8cb5.csv",",","""","",",","""","","0"
"31dad3c7306774fb16c0edefed270afe.csv",";","","",";","","","0"
"ISSUED QTR4 2017-18 ON ST.csv",",","","",",","""","","0"
"637258ccd4d8e59ec1e34bb11dd26016.csv",";","""","",";","""","","0"
"Nuova Molinetto.csv",";","","",";","","","0"
"june-2013.csv",",","","",",","","","0"
"4e45aabeab78471e0f16949d4bbc00bd.csv",",","","",",","","","0"
"bd71933b4bc764ec07e1b449e78e9ebb.csv",",","","",",","","","0"
"51c6562ad7ceee56508e0402b22d10f7.csv",",","","",",","","","0"
"_25K_April_Data.csv",",","""","",",","""","""","0"
"scopus.csv",",","""","""",",","""","""","0"
"count_model_2500.csv",",","","",",","","","0"
"HMRC_GPC_spends_over__500_February_2013.csv",","," ","",",","","","0"
"826f9d9cec7f1cd1531cdaa104c2f58c.csv",",","","",",","","","0"
"kf-final-8.csv",",","","",",","","","0"
"aab2b90af27180f33c0ee29ac881f744.csv",",","""","",",","""","","0"
"NBA_scores_out.csv",",","""","",",","""","","0"
"GPC_Transparency_data_Aug2015_Travel_Stationery.csv",",","""","",",","""","","0"
"fd84dfe98cc2c57a92d44f3f6ceea45f.csv"," ","",""," ","","","0"
"gln_degradation_parameters_actipro.csv",",","","",",","","","0"
"66a6faebbb425c949603239e14e345f7.csv",",","""","",",","""","","0"
"555c7ebbce52b4c9238782f7ae49757f.csv",",","","",",","","","0"
"720b254c90cfef0f55e14c1308a2bbe6.csv",",","","",",","""","","0"
"FCO_Special_Advisers_Quarterly_Return_Q4_Jan-Mar_2019_-_HOSPITALITY.csv",",","""","",",","""","","0"
"53a56ad7b73fd7b435ed77730b8bec06.csv",",","","",",","","","0"
"W35.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_5.dat__m24.csv",";","""","",";","""","","0"
"0bc58d3f531d9c77591c3be31a22b23d.csv",";","""","",";","""","","0"
"ResultsOR30x250-0.50_9.dat.csv",";","""","",";","""","","0"
"d39e3a432ecc44b39246676393035171.csv",",","","",",","","","0"
"all-report-5a-for-open-data-mar.csv",",","""","",",","""","","0"
"98df4b3ba9ffbf1597e5f3fe272495fe.csv",",","""","",",","""","","0"
"Camp Palacios - Humidity.csv",",","","",",","","","0"
"fbab95ec2ec1b716b2005ab8bdaaae75.csv",",","""","",",","""","","0"
"0ecac238446bae727c0b3d8ef7b53f2d.csv",",","","",",","","","0"
"aee6b3d755fba57c848d79eecf6c76e9.csv","","","","","","","0"
"dwp-payments-march2013.csv",",","""","""",",","""","","0"
"hosp-2010-q3.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_5.dat__m26.csv",";","""","",";","""","","0"
"Trial_30.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_1.dat__m25.csv",";","""","",";","""","","0"
"2104260b9cf9afdc2811fd5ddbde05f5.csv",",","","",",","","","0"
"W38sum.csv",",","","",",","","","0"
"59465f559fb8ef89c60e8d4f52a68047.csv",",","","",",","","","0"
"Table_12_P1.csv",",","","",",","","","0"
"311fbfbcefaf546192f24456641fa6b6.csv",",","""","",",","""","","0"
"organogram-senior-csv-data-sept-20.csv",",","""","@",",","""","","0"
"1c0630859087dca529f1ef4a704a0a2b.csv",";","'","",";","","","0"
"8d9b7e80eb0f62001b3fff655f680eff.csv","	","","","	","","","0"
"5176dfeaa928242ef9570e86d8141993.csv","|","","","|","","","0"
"s1-3.csv",",","","",",","","","0"
"e4c15952d1586811b8bde3728a6e61a8.csv",",","""","",",","""","","0"
"bbec42c1d64bf34dbbc3423017378ec5.csv",",","","",",","","","0"
"35f65a4bf864f65646bd2c2edc1f8145.csv",",","","",",","","","0"
"d72af14275835ac0fa59d8f076189907.csv",",","""","",",","""","","0"
"locations-2016.csv",",","""","""",",","","","0"
"2e8f687301e6c0f10139e99b0304da76.csv","%","""","",",","""","","0"
"lincolnshireopendataregister.csv",",","""","",",","""","","0"
"f6623d9ab2031250bc9585ad7d0ab04c.csv",";","""","",";","""","","0"
"2019-12-16T13-03-40Z-2019-09-30-organogram-junior.csv",",","""","",",","""","","0"
"2843b3ba68f81f6894023d138ab02a53.csv",",","""","",",","""","","0"
"tree_data.csv",";","","",";","","","0"
"Trial_9.csv",",","","",",","","","0"
"886f83b72cc6cce6d8ea6904030e5db1.csv",",","","",",","","","0"
"2018-05-31-_Ofsted_spend_over_25K_May_2018.csv",",","""","",",","""","","0"
"8f454303d8392fa30cafb5f830633893.csv"," ","""",""," ","""","","0"
"Nuova Radicondoli.csv",";","","",";","","","0"
"9090580326ea119139e9eda99d217bbb.csv"," ","","","	","","","0"
"98bb42af069c59538e7a70b41c3de4a2.csv",",","","",",","","","0"
"d05d2014afd11410ade16c13df1cfa29.csv",",","","",",","","","0"
"89a3f1391872993ff015a21fce23459e.csv",",","","",",","","","0"
"c640ece8f6a114919c7ec33b9538d88a.csv",",","","",",","","","0"
"3f0474c6eddcb37d41a845a10dc1b9d1.csv",",","""","",",","""","","0"
"eabc0f04157477c6739a51f5c425a215.csv",",","""","",",","""","","0"
"S22out.csv",",","","",",","","","0"
"jun-2012-crm-leeds-open-data.csv",",","""","",",","""","""","0"
"dhsc-departmental-spending-over-500-april-2020.csv",",","""","",",","""","","0"
"5a5b89ae4fc075c3898b637103e5f0d6.csv",",","","",",","","","0"
"86c00c85126814e4018e03d2c66525c7.csv",",","","",",","","","0"
"de8989c1644ddddaa70257bb844b055c.csv",",","","",",","","","0"
"c7cd17f9b225b25867f83c4ddd200843.csv",",","","",",","""","","0"
"appointments_commission-2011-09-30-organogram-senior.csv",",","""","@",",","""","","0"
"a93c7946cf1e6467be11359416920a6b.csv",",","""","",",","""","","0"
"S36out.csv",",","","",",","","","0"
"863ff47f6e7a8278381ce43900462cb3.csv",",","","",",","","","0"
"gen_BM_FBA_EX_gln_L_e_.csv",",","","",",","","","0"
"a6fd614d855f5d064bef59cd3e0e3d23.csv",",","""","",",","""","","0"
"66eb791fc63b7d5ef50d2a2876640658.csv",",","","",",","","","0"
"uso_solo_porc.csv",";","","",";","","","0"
"0cdf78dae8053cce21270c0e5185a762.csv",",","","",",","","","0"
"september_2016.csv",",","","",",","""","","0"
"PC5.csv",";","","",";","","","0"
"2d3eabb4520b9649fe6d034c9d75c6da.csv",",","","",",","","","0"
"human_tissue_authority-2011-09-30-organogram-junior.csv",",","""","",",","""","","0"
"e91ece1ab52dab5c1dde4b5e10a85a63.csv",",","'","",",","","","0"
"Weekly Data 14.12.20 - 20.12.20.csv",",","","",",","""","","0"
"HMRC_exceptions_to_spending_controls_January_to_March_2018_facilities_management.csv",",","""","",",","""","","0"
"b3ad9ad02745cbda8134e6309d745e25.csv",",","","",",","","","0"
"d5bb2b34e28303f3dc6c6c4fb6ff1dbd.csv",",","'","‰","","","","0"
"W44sum.csv",",","","",",","","","0"
"f0be6ad2840d5c0b37a93d12510816e1.csv",",","""","",",","""","","0"
"b92233193cb7af9d7e0c2692ee5b0884.csv",";","","",";","","","0"
"hist_1000_n.csv",",","","",",","","","0"
"df000bb891b4be99e2b4c3e60dcb5f4a.csv",",","","",",","","","0"
"0b8c63f34134f074a0fa35ca10a1c44d.csv",",","""","",",","""","","0"
"5dfd7801445465d9fe5b508dfcbefd02.csv",",","","",",","","","0"
"W23.csv",",","","",",","","","0"
"1314_AP02_MAY.csv",",","""","",",","""","","0"
"24b33a5eb665fc6f93c4a8a94a13416f.csv",",","""","",",","""","","0"
"senior-staff-transparency-data-jan-21.csv",",","""","",",","""","","0"
"9c3990630df896144b2d73d7df8ff2d3.csv",",","","",",","","","0"
"231ec924c8c214808e4bd77b1244da67.csv",",","","",",","","","0"
"integrated.csv",",","","",",","","","0"
"4a9b29037e7df0a1fe43eda4a5b83a2d.csv",",","","",",","","","0"
"K├╢ster2018-Rs.csv",",","","",",","","","0"
"c44455e550573255d68bf56398c52a8c.csv",",","""","",",","""","","0"
"November_2018_HR_MI.csv",",","""","",",","""","","0"
"c32fcf1706470fe7d977f38b0a06983a.csv","	","","","	","","","0"
"EMPD Pollen.csv",";","","",";","","","0"
"20130513_q4_fy_1213_ICT.csv",",","£","",",","","","0"
"502be9dbaaa1177788538ff4f2dab5b4.csv",",","","",",","","","0"
"06k-25k-spend-for-December-201516.csv",",","""","",",","""","","0"
"National_Assembly_for_Wales_Electoral_Regions_(December_2018)_Names_and_Codes_in_Wales.csv",",","","",",","","","0"
"a1f5063c123e6faa63707a4f0563e4d2.csv"," ","","",",","","","0"
"cd2d4e3a379226888b033a7401574ee4.csv",",","""","",",","""","","0"
"f3802f879d46689e3cc31807660fee0d.csv",",","'","",",","","","0"
"Wales-Office-spend-over-500-February-2011.csv",",","""","",",","""","","0"
"DWP_Organogram_March_2016_FINAL_0-junior.csv",",","""","",",","""","","0"
"Neat epoxy 3 test.csv",",","","",",","","","0"
"201206_-_spending_over_500_for_june_2012.csv",",","""","",",","""","","0"
"c0e0131afd6264de062c44a247bd4e5c.csv",",","","",",","","","0"
"b61e371a5ae6cfcb6195bdf65b187255.csv",",","","",",","","","0"
"W30sum.csv",",","","",",","","","0"
"Departmental_Spend_Over_25000_September_2014.csv",",","""","",",","""","","0"
"eb1caed79456785bea0ec1bcb5976997.csv","	","","","	","","","0"
"90c622ac63aab9745a4164cb370aeecc.csv",",","""","",",","""","","0"
"e70d00c4b3945544e658184bca13617c.csv",",","","",",","","","0"
"9cf931eb5cdbd6598ec58e20ddc7c378.csv",",","""","",",","""","","0"
"9bd0edf7e092ef4f86fb6ebc0066aa32.csv","","","","","","","0"
"d72d9e8a693255420184dac82d0a2eee.csv",",","","",",","","","0"
"11982e59e476495c6ee96b92f36f43c3.csv",",","","",",","","","0"
"homes-and-communities-agency__30-09-2012__communities_HCA-Data-Alex-Version-junior.csv",",","""","",",","""","","0"
"4c44ea3ac1f57d6ac221a2d40ab42c99.csv",",","""","",",","""","","0"
"Metro Card Use and Savings 2014.csv",",","£","",",","""","","0"
"078332114df932a1c7aff54c600a3525.csv",",","","",",","","","0"
"8972bc4a54048325f7fc3e0b94b8e520.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_1.dat__m30.csv",";","""","",";","""","","0"
"mar-2013-crm-leeds-open-data.csv",",","""","",",","""","""","0"
"b30e898bbcb83a07579f4a9ac5b4e4e5.csv",",","""","""",",","""","","0"
"30a55f1945c6d88c64420f6d9544296b.csv",",","","",",","","","0"
"b2e8f5864646c2f825bc6eb361c473f5.csv",",","","",",","","","0"
"6ba11e3cefbe8e927525d5cf2e0fc20d.csv",",","","",",","","","0"
"dbb48d4cc573388796f4480bdfb20830.csv",",","""","""",",","""","","0"
"623759f4cc48cc74c2f3fc16d8890d65.csv",",","""","""",",","""","""","0"
"PSK-IVIS-N.csv",",","","",",","","","0"
"7904e84764682ec5588334c5206c273f.csv",",","","",",","","","0"
"HMRC_exceptions_to_the_Government_spending_moratorium_1_Apr_2013_-_30_Jun_2013_-_Consultancy.csv",",","","",",","","","0"
"673788bec758cf064b941c9c104eff18.csv",";","""","",";","","","0"
"ResultsOR30x100-0.75_10.dat__m12.csv",";","""","",";","""","","0"
"weekly_visits_average_stride_times.csv",",","","",",","","","0"
"ResultsOR30x250-0.50_1.dat.csv",";","""","",";","""","","0"
"c223ccf9ccaaa77f7d949b25e8841524.csv",",","""","",",","""","","0"
"410145cff558946ee438b4041d8e65bf.csv",",","""","",",","""","","0"
"570565cfed9029f4ca8d1c2515fa07c0.csv","","","","","","","0"
"HMRC_exceptions_to_the_Government_spending_moratorium_1_July_2016_-_30_Sep_2016_-_ICT.csv",",","""","""",",","""","","0"
"cf867d4d120036d066b7b1aacafc4577.csv",",","","",",","","","0"
"0b2acfa908b08850803407db6d82db30.csv","	","","","	","","","0"
"ab199874b175f875f337c49f17730671.csv",",","","",",","","","0"
"october-december-2013-disclosure-special-advisers-gifts-received.csv",",","","",",","","","0"
"613b5256dc7ba2f6de9e581e9af8da38.csv",",","""","",",","""","","0"
"dwp-payments-aug-2014.csv",",","""","",",","""","","0"
"eeb43c2d627932cac120a3661712828e.csv",",","","",",","","","0"
"S29sum.csv",",","","",",","","","0"
"f3097e878770cd82dd66d4d7119642b8.csv",",","","",",","","","0"
"d2fa4a6b7d38df4ce1f2edc1901ff447.csv",",","""","""",",","""","""","0"
"8c2e24c420487d4b838ed884e111d3b9.csv",",","","",",","","","0"
"7f4fe2a21c77a1a513f91e285ae9ac1e.csv",",","""","",",","""","","0"
"09f49f5631eb1236584f1acc66e00fda.csv",",","","",",","","","0"
"9e60a4205f8388f43c263270fcc87288.csv",",","","",",","","","0"
"neat epoxy_001.csv",",","","",",","","","0"
"S40out.csv",",","","",",","","","0"
"c4ced6e3b46d3c9f6a7f1978e62f0ca0.csv",";","","",";","","","0"
