##Temp./°C,Time/min,Mass/%
174.38200, 27.89333,99.49292
174.41600, 27.90000,99.49295
174.44701, 27.90667,99.49297
174.48199, 27.91333,99.49251
174.51300, 27.92000,99.49254
174.54700, 27.92667,99.49208
174.57899, 27.93333,99.49210
174.61600, 27.94000,99.49165
174.64500, 27.94667,99.49167
174.67799, 27.95333,99.49073
174.71300, 27.96000,99.49074
174.74600, 27.96667,99.49027
174.78300, 27.97333,99.49029
174.81500, 27.98000,99.49030
174.85001, 27.98667,99.48984
174.88400, 27.99333,99.48986
174.91499, 28.00000,99.48989
174.94800, 28.00667,99.48991
174.98000, 28.01333,99.48993
175.01500, 28.02000,99.48996
175.04900, 28.02667,99.48998
175.08099, 28.03333,99.49000
175.11400, 28.04000,99.49002
175.14900, 28.04667,99.49004
175.18100, 28.05333,99.49006
175.21500, 28.06000,99.49008
175.24800, 28.06667,99.49011
175.28000, 28.07333,99.49013
175.31300, 28.08000,99.49015
175.34700, 28.08667,99.49018
175.38100, 28.09333,99.49021
175.41400, 28.10000,99.49023
175.44200, 28.10667,99.48977
175.47600, 28.11333,99.48979
175.51199, 28.12000,99.48981
175.54601, 28.12667,99.48887
175.58000, 28.13333,99.48889
175.61099, 28.14000,99.48891
175.64500, 28.14667,99.48845
175.67900, 28.15333,99.48847
175.71001, 28.16000,99.48849
175.74300, 28.16667,99.48804
175.77699, 28.17333,99.48806
175.81100, 28.18000,99.48808
175.84200, 28.18667,99.48762
175.87700, 28.19333,99.48763
175.90900, 28.20000,99.48765
175.94400, 28.20667,99.48671
175.97800, 28.21333,99.48672
176.00900, 28.22000,99.48673
176.04601, 28.22667,99.48770
176.08000, 28.23333,99.48771
176.11501, 28.24000,99.48773
176.14700, 28.24667,99.48775
176.17999, 28.25333,99.48825
176.21300, 28.26000,99.48827
176.24699, 28.26667,99.48829
176.28000, 28.27333,99.48832
176.31400, 28.28000,99.48882
176.34599, 28.28667,99.48884
176.37801, 28.29333,99.48886
176.41100, 28.30000,99.48889
176.44901, 28.30667,99.48843
176.47800, 28.31333,99.48845
176.50900, 28.32000,99.48847
176.54700, 28.32667,99.48849
176.57800, 28.33333,99.48851
176.61200, 28.34000,99.48805
176.64400, 28.34667,99.48806
176.68100, 28.35333,99.48808
176.71400, 28.36000,99.48715
176.74500, 28.36667,99.48716
176.77800, 28.37333,99.48670
176.81200, 28.38000,99.48672
176.84700, 28.38667,99.48626
176.88000, 28.39333,99.48628
176.91400, 28.40000,99.48582
176.94800, 28.40667,99.48584
176.97900, 28.41333,99.48490
177.01401, 28.42000,99.48493
177.04601, 28.42667,99.48447
177.08000, 28.43333,99.48450
177.11301, 28.44000,99.48404
177.14500, 28.44667,99.48407
177.17599, 28.45333,99.48410
177.21001, 28.46000,99.48364
177.24200, 28.46667,99.48366
177.27600, 28.47333,99.48368
177.31000, 28.48000,99.48370
177.34300, 28.48667,99.48371
177.37601, 28.49333,99.48372
177.41200, 28.50000,99.48373
177.44600, 28.50667,99.48374
177.47900, 28.51333,99.48376
177.51500, 28.52000,99.48378
177.54800, 28.52667,99.48380
177.57899, 28.53333,99.48382
177.61000, 28.54000,99.48385
177.64600, 28.54667,99.48387
177.67799, 28.55333,99.48389
177.71201, 28.56000,99.48391
177.74400, 28.56667,99.48392
177.78101, 28.57333,99.48298
177.81200, 28.58000,99.48299
177.84801, 28.58667,99.48253
177.88000, 28.59333,99.48255
177.91600, 28.60000,99.48209
177.94701, 28.60667,99.48210
177.98300, 28.61333,99.48165
178.01500, 28.62000,99.48166
178.04800, 28.62667,99.48072
178.08099, 28.63333,99.48074
178.11700, 28.64000,99.48076
178.14999, 28.64667,99.48078
178.18401, 28.65333,99.48080
178.21800, 28.66000,99.48034
178.25000, 28.66667,99.48036
178.28200, 28.67333,99.48039
178.31700, 28.68000,99.48042
178.35001, 28.68667,99.48044
178.38200, 28.69333,99.48047
178.41100, 28.70000,99.48049
178.44800, 28.70667,99.48051
178.48399, 28.71333,99.48053
178.51601, 28.72000,99.48054
178.54700, 28.72667,99.48056
178.58400, 28.73333,99.48058
178.61700, 28.74000,99.48059
178.64900, 28.74667,99.48061
178.68500, 28.75333,99.48063
178.71600, 28.76000,99.48065
178.74899, 28.76667,99.48020
178.78500, 28.77333,99.48022
178.81599, 28.78000,99.48024
178.84900, 28.78667,99.48026
178.88400, 28.79333,99.48028
178.91800, 28.80000,99.48078
178.95000, 28.80667,99.48080
178.98399, 28.81333,99.48082
179.01601, 28.82000,99.48084
179.04800, 28.82667,99.48086
179.08501, 28.83333,99.48088
179.11800, 28.84000,99.48090
179.14999, 28.84667,99.48092
179.18500, 28.85333,99.48094
179.21600, 28.86000,99.48049
179.25000, 28.86667,99.48051
179.28200, 28.87333,99.48054
179.31500, 28.88000,99.48056
179.34700, 28.88667,99.48058
179.38200, 28.89333,99.48061
179.41400, 28.90000,99.48014
179.44701, 28.90667,99.48016
179.48100, 28.91333,99.48018
179.51700, 28.92000,99.48020
179.54700, 28.92667,99.48022
179.58200, 28.93333,99.48025
179.61501, 28.94000,99.48027
179.64500, 28.94667,99.47934
179.67700, 28.95333,99.47936
179.71201, 28.96000,99.47938
179.74699, 28.96667,99.47939
179.78000, 28.97333,99.47941
179.81300, 28.98000,99.47943
179.84599, 28.98667,99.47945
179.87801, 28.99333,99.47899
179.91200, 29.00000,99.47900
179.94600, 29.00667,99.47902
179.98100, 29.01333,99.47903
180.01300, 29.02000,99.47905
180.04700, 29.02667,99.47907
180.08200, 29.03333,99.47909
180.11400, 29.04000,99.47911
180.14600, 29.04667,99.47913
180.17999, 29.05333,99.47915
180.21201, 29.06000,99.47918
180.24600, 29.06667,99.47920
180.27800, 29.07333,99.47922
180.31200, 29.08000,99.47924
180.34599, 29.08667,99.47926
180.38000, 29.09333,99.47928
180.41000, 29.10000,99.47882
180.44501, 29.10667,99.47884
180.47701, 29.11333,99.47885
180.51199, 29.12000,99.47887
180.54700, 29.12667,99.47889
180.57899, 29.13333,99.47890
180.61301, 29.14000,99.47892
180.64500, 29.14667,99.47847
180.67900, 29.15333,99.47849
180.71100, 29.16000,99.47851
180.74400, 29.16667,99.47853
180.77901, 29.17333,99.47856
180.80901, 29.18000,99.47857
180.84399, 29.18667,99.47859
180.87700, 29.19333,99.47861
180.91100, 29.20000,99.47863
180.94501, 29.20667,99.47769
180.97800, 29.21333,99.47770
181.01100, 29.22000,99.47773
181.04500, 29.22667,99.47727
181.07600, 29.23333,99.47729
181.10899, 29.24000,99.47682
181.14400, 29.24667,99.47684
181.17599, 29.25333,99.47637
181.21400, 29.26000,99.47639
181.24699, 29.26667,99.47546
181.27699, 29.27333,99.47548
181.30901, 29.28000,99.47502
181.34500, 29.28667,99.47457
181.37601, 29.29333,99.47459
181.40900, 29.30000,99.47413
181.44099, 29.30667,99.47415
181.47701, 29.31333,99.47417
181.50900, 29.32000,99.47419
181.54300, 29.32667,99.47421
181.57500, 29.33333,99.47423
181.60800, 29.34000,99.47424
181.64301, 29.34667,99.47426
181.67700, 29.35333,99.47428
181.70799, 29.36000,99.47430
181.74200, 29.36667,99.47432
181.77600, 29.37333,99.47433
181.81000, 29.38000,99.47435
181.84399, 29.38667,99.47437
181.87601, 29.39333,99.47438
181.90900, 29.40000,99.47440
181.94400, 29.40667,99.47442
181.97701, 29.41333,99.47444
182.01100, 29.42000,99.47446
182.04601, 29.42667,99.47448
182.07700, 29.43333,99.47450
182.10600, 29.44000,99.47451
182.14400, 29.44667,99.47357
182.17900, 29.45333,99.47359
182.21201, 29.46000,99.47360
182.24699, 29.46667,99.47363
182.27699, 29.47333,99.47365
182.31100, 29.48000,99.47367
182.34399, 29.48667,99.47369
182.37700, 29.49333,99.47370
182.41200, 29.50000,99.47324
182.44701, 29.50667,99.47325
182.47800, 29.51333,99.47327
182.51401, 29.52000,99.47281
182.54700, 29.52667,99.47282
182.58099, 29.53333,99.47236
182.61501, 29.54000,99.47238
182.64799, 29.54667,99.47144
182.68300, 29.55333,99.47098
182.71500, 29.56000,99.47100
182.74899, 29.56667,99.47102
182.78200, 29.57333,99.47104
182.81500, 29.58000,99.47059
182.84801, 29.58667,99.47061
182.88100, 29.59333,99.47063
182.91299, 29.60000,99.47065
182.94701, 29.60667,99.47067
182.98300, 29.61333,99.47068
183.01700, 29.62000,99.47070
183.05000, 29.62667,99.47071
183.08200, 29.63333,99.47073
183.11900, 29.64000,99.47075
183.15100, 29.64667,99.47076
183.18500, 29.65333,99.47126
183.21899, 29.66000,99.47129
183.25101, 29.66667,99.47131
183.28300, 29.67333,99.47132
183.31700, 29.68000,99.47134
183.35300, 29.68667,99.47184
183.38800, 29.69333,99.47186
183.42000, 29.70000,99.47188
183.45500, 29.70667,99.47190
183.48500, 29.71333,99.47193
183.51700, 29.72000,99.47196
183.55099, 29.72667,99.47198
183.58501, 29.73333,99.47201
183.61501, 29.74000,99.47202
183.65199, 29.74667,99.47157
183.68401, 29.75333,99.47158
183.71800, 29.76000,99.47160
183.75101, 29.76667,99.47162
183.78500, 29.77333,99.47117
183.81500, 29.78000,99.47118
183.85100, 29.78667,99.47120
183.88400, 29.79333,99.47121
183.91901, 29.80000,99.47075
183.95300, 29.80667,99.47077
183.98801, 29.81333,99.47079
184.02000, 29.82000,99.47081
184.05000, 29.82667,99.46988
184.08600, 29.83333,99.46990
184.11800, 29.84000,99.46993
184.14900, 29.84667,99.46995
184.18300, 29.85333,99.46998
184.21500, 29.86000,99.47000
184.24899, 29.86667,99.47002
184.28400, 29.87333,99.47003
184.31500, 29.88000,99.46957
184.34900, 29.88667,99.46959
184.38400, 29.89333,99.46961
184.41701, 29.90000,99.46915
184.44800, 29.90667,99.46916
184.48300, 29.91333,99.46871
184.51601, 29.92000,99.46777
184.55000, 29.92667,99.46779
184.58200, 29.93333,99.46782
184.61400, 29.94000,99.46736
184.64500, 29.94667,99.46738
184.68100, 29.95333,99.46740
184.71600, 29.96000,99.46694
184.74500, 29.96667,99.46695
184.78101, 29.97333,99.46697
184.81300, 29.98000,99.46699
184.84700, 29.98667,99.46700
184.88000, 29.99333,99.46654
184.91499, 30.00000,99.46656
184.95000, 30.00667,99.46705
184.98000, 30.01333,99.46707
185.01401, 30.02000,99.46710
185.04700, 30.02667,99.46712
185.08000, 30.03333,99.46714
185.11301, 30.04000,99.46716
185.14500, 30.04667,99.46766
185.17900, 30.05333,99.46768
185.21201, 30.06000,99.46769
185.24600, 30.06667,99.46771
185.28000, 30.07333,99.46772
185.31500, 30.08000,99.46726
185.34700, 30.08667,99.46728
185.37900, 30.09333,99.46730
185.41100, 30.10000,99.46685
185.44600, 30.10667,99.46687
185.47800, 30.11333,99.46688
185.51199, 30.12000,99.46594
185.54601, 30.12667,99.46596
185.57700, 30.13333,99.46597
185.61301, 30.14000,99.46551
185.64700, 30.14667,99.46553
185.67999, 30.15333,99.46555
185.71001, 30.16000,99.46557
185.74500, 30.16667,99.46559
185.77901, 30.17333,99.46560
185.81300, 30.18000,99.46562
185.84599, 30.18667,99.46515
185.87900, 30.19333,99.46517
185.91299, 30.20000,99.46518
185.94901, 30.20667,99.46520
185.98000, 30.21333,99.46522
186.01500, 30.22000,99.46476
186.04800, 30.22667,99.46478
186.08099, 30.23333,99.46480
186.11400, 30.24000,99.46483
186.14500, 30.24667,99.46485
186.17799, 30.25333,99.46487
186.21001, 30.26000,99.46489
186.24699, 30.26667,99.46491
186.27800, 30.27333,99.46397
186.31300, 30.28000,99.46399
186.34500, 30.28667,99.46401
186.37801, 30.29333,99.46355
186.41100, 30.30000,99.46357
186.44501, 30.30667,99.46359
186.47701, 30.31333,99.46313
186.50900, 30.32000,99.46315
186.54601, 30.32667,99.46317
186.57600, 30.33333,99.46318
186.61099, 30.34000,99.46320
186.64301, 30.34667,99.46321
186.67900, 30.35333,99.46323
186.71201, 30.36000,99.46277
186.74500, 30.36667,99.46278
186.77699, 30.37333,99.46279
186.81300, 30.38000,99.46281
186.84801, 30.38667,99.46283
186.88000, 30.39333,99.46284
186.91200, 30.40000,99.46286
186.94800, 30.40667,99.46288
186.98100, 30.41333,99.46289
187.01401, 30.42000,99.46291
187.04700, 30.42667,99.46293
187.08099, 30.43333,99.46295
187.11400, 30.44000,99.46296
187.14999, 30.44667,99.46203
187.18201, 30.45333,99.46204
187.21400, 30.46000,99.46206
187.24699, 30.46667,99.46208
187.28300, 30.47333,99.46210
187.31300, 30.48000,99.46212
187.34900, 30.48667,99.46214
187.38200, 30.49333,99.46216
187.41600, 30.50000,99.46218
187.44800, 30.50667,99.46219
187.48199, 30.51333,99.46221
187.51601, 30.52000,99.46223
187.54800, 30.52667,99.46177
187.58200, 30.53333,99.46179
187.61700, 30.54000,99.46181
187.65100, 30.54667,99.46182
187.68201, 30.55333,99.46184
187.71500, 30.56000,99.46138
187.75000, 30.56667,99.46140
187.78500, 30.57333,99.46142
187.81700, 30.58000,99.46096
187.84900, 30.58667,99.46098
187.88300, 30.59333,99.46005
187.91600, 30.60000,99.46007
187.94800, 30.60667,99.46010
187.98100, 30.61333,99.46012
188.01500, 30.62000,99.45967
188.04601, 30.62667,99.45969
188.07800, 30.63333,99.45971
188.11200, 30.64000,99.45974
188.14500, 30.64667,99.45928
188.17599, 30.65333,99.45929
188.21201, 30.66000,99.45931
188.24300, 30.66667,99.45932
188.27901, 30.67333,99.45934
188.31200, 30.68000,99.45935
188.34500, 30.68667,99.45937
188.38100, 30.69333,99.45938
188.41200, 30.70000,99.45940
188.44501, 30.70667,99.45942
188.47800, 30.71333,99.45944
188.51100, 30.72000,99.45946
188.54401, 30.72667,99.45947
188.57800, 30.73333,99.45949
188.61301, 30.74000,99.45951
188.64700, 30.74667,99.45953
188.67599, 30.75333,99.45955
188.71001, 30.76000,99.45957
188.74500, 30.76667,99.45959
188.77800, 30.77333,99.45913
188.81000, 30.78000,99.45915
188.84300, 30.78667,99.45820
188.87700, 30.79333,99.45774
188.91000, 30.80000,99.45776
188.94299, 30.80667,99.45729
188.97900, 30.81333,99.45682
189.01199, 30.82000,99.45684
189.04500, 30.82667,99.45589
189.08000, 30.83333,99.45544
189.11301, 30.84000,99.45546
189.14500, 30.84667,99.45548
189.17700, 30.85333,99.45502
189.21001, 30.86000,99.45503
189.24500, 30.86667,99.45505
189.28000, 30.87333,99.45507
189.31000, 30.88000,99.45509
189.34399, 30.88667,99.45511
189.37700, 30.89333,99.45512
189.41100, 30.90000,99.45514
189.44701, 30.90667,99.45515
189.47800, 30.91333,99.45517
189.51300, 30.92000,99.45518
189.54500, 30.92667,99.45520
189.57899, 30.93333,99.45521
189.61501, 30.94000,99.45523
189.64600, 30.94667,99.45525
189.68100, 30.95333,99.45527
189.71400, 30.96000,99.45481
189.74400, 30.96667,99.45483
189.78200, 30.97333,99.45485
189.81200, 30.98000,99.45486
189.84599, 30.98667,99.45392
189.88100, 30.99333,99.45394
189.91299, 31.00000,99.45396
189.94701, 31.00667,99.45397
189.98100, 31.01333,99.45399
190.01500, 31.02000,99.45400
190.04800, 31.02667,99.45402
190.08099, 31.03333,99.45404
190.11501, 31.04000,99.45405
190.14900, 31.04667,99.45407
190.18300, 31.05333,99.45409
190.21600, 31.06000,99.45410
190.25000, 31.06667,99.45412
190.28200, 31.07333,99.45414
190.31700, 31.08000,99.45416
190.34900, 31.08667,99.45417
190.38400, 31.09333,99.45371
190.41600, 31.10000,99.45372
190.45100, 31.10667,99.45374
190.48700, 31.11333,99.45376
190.51900, 31.12000,99.45377
190.55400, 31.12667,99.45380
190.58501, 31.13333,99.45382
190.61600, 31.14000,99.45336
190.65100, 31.14667,99.45337
190.68600, 31.15333,99.45339
190.72099, 31.16000,99.45341
190.75301, 31.16667,99.45343
190.78400, 31.17333,99.45345
190.82100, 31.18000,99.45300
190.85300, 31.18667,99.45302
190.88300, 31.19333,99.45304
190.91701, 31.20000,99.45211
190.94901, 31.20667,99.45213
190.98300, 31.21333,99.45167
191.01500, 31.22000,99.45168
191.05099, 31.22667,99.45170
191.08200, 31.23333,99.45171
191.11800, 31.24000,99.45173
191.15300, 31.24667,99.45174
191.18500, 31.25333,99.45176
191.21800, 31.26000,99.45178
191.25101, 31.26667,99.45180
191.28300, 31.27333,99.45134
191.31799, 31.28000,99.45136
191.34900, 31.28667,99.45138
191.38400, 31.29333,99.45140
191.41800, 31.30000,99.45094
191.44701, 31.30667,99.45096
191.48300, 31.31333,99.45003
191.51401, 31.32000,99.45004
191.54900, 31.32667,99.44958
191.58200, 31.33333,99.44912
191.61400, 31.34000,99.44913
191.65100, 31.34667,99.44867
191.68201, 31.35333,99.44868
191.71800, 31.36000,99.44774
191.74699, 31.36667,99.44776
191.78300, 31.37333,99.44730
191.81599, 31.38000,99.44731
191.85001, 31.38667,99.44685
191.88200, 31.39333,99.44638
191.91701, 31.40000,99.44640
191.95000, 31.40667,99.44546
191.98399, 31.41333,99.44547
192.01700, 31.42000,99.44549
192.05000, 31.42667,99.44502
192.08299, 31.43333,99.44504
192.11900, 31.44000,99.44506
192.15199, 31.44667,99.44507
192.18500, 31.45333,99.44509
192.21899, 31.46000,99.44511
192.25101, 31.46667,99.44560
192.28300, 31.47333,99.44561
192.32100, 31.48000,99.44563
192.35400, 31.48667,99.44565
192.38600, 31.49333,99.44662
192.41901, 31.50000,99.44664
192.45399, 31.50667,99.44666
192.48801, 31.51333,99.44668
192.52000, 31.52000,99.44670
192.55200, 31.52667,99.44576
192.58400, 31.53333,99.44578
192.62000, 31.54000,99.44579
192.65401, 31.54667,99.44581
192.68700, 31.55333,99.44534
192.72000, 31.56000,99.44536
192.75500, 31.56667,99.44490
192.78600, 31.57333,99.44492
192.82001, 31.58000,99.44494
192.85300, 31.58667,99.44448
192.88800, 31.59333,99.44449
192.92000, 31.60000,99.44451
192.95599, 31.60667,99.44453
192.98599, 31.61333,99.44360
193.01900, 31.62000,99.44362
193.05000, 31.62667,99.44363
193.08600, 31.63333,99.44365
193.12000, 31.64000,99.44367
193.15300, 31.64667,99.44368
193.18700, 31.65333,99.44322
193.21800, 31.66000,99.44324
193.25301, 31.66667,99.44325
193.28600, 31.67333,99.44327
193.32001, 31.68000,99.44329
193.35300, 31.68667,99.44331
193.38600, 31.69333,99.44333
193.42000, 31.70000,99.44287
193.45100, 31.70667,99.44289
193.48500, 31.71333,99.44291
193.51601, 31.72000,99.44293
193.55099, 31.72667,99.44295
193.58600, 31.73333,99.44297
193.61700, 31.74000,99.44298
193.64799, 31.74667,99.44300
193.68201, 31.75333,99.44301
193.71700, 31.76000,99.44302
193.75301, 31.76667,99.44304
193.78500, 31.77333,99.44306
193.81700, 31.78000,99.44307
193.85100, 31.78667,99.44309
193.88300, 31.79333,99.44311
193.91600, 31.80000,99.44313
193.95000, 31.80667,99.44315
193.98199, 31.81333,99.44268
194.01601, 31.82000,99.44270
194.05000, 31.82667,99.44272
194.08299, 31.83333,99.44273
194.11501, 31.84000,99.44274
194.14999, 31.84667,99.44276
194.18300, 31.85333,99.44277
194.21800, 31.86000,99.44279
194.25101, 31.86667,99.44280
194.28400, 31.87333,99.44186
194.31900, 31.88000,99.44188
194.35100, 31.88667,99.44189
194.38300, 31.89333,99.44191
194.41701, 31.90000,99.44193
194.45000, 31.90667,99.44195
194.48199, 31.91333,99.44197
194.51601, 31.92000,99.44198
194.55000, 31.92667,99.44200
194.58299, 31.93333,99.44201
194.61700, 31.94000,99.44203
194.65100, 31.94667,99.44204
194.68401, 31.95333,99.44206
194.71700, 31.96000,99.44208
194.75000, 31.96667,99.44210
194.78200, 31.97333,99.44212
194.81700, 31.98000,99.44214
194.84900, 31.98667,99.44168
194.88200, 31.99333,99.44170
194.91200, 32.00000,99.44172
194.94800, 32.00667,99.44126
194.98000, 32.01333,99.44128
195.01100, 32.02000,99.44082
195.04700, 32.02667,99.43988
195.07800, 32.03333,99.43989
195.11301, 32.04000,99.43943
195.14500, 32.04667,99.43897
195.17799, 32.05333,99.43898
195.21100, 32.06000,99.43851
195.24500, 32.06667,99.43853
