IRN,Name,Residence IRN,DOR Name,ADM Total,ADM Public,ADM NonPublic,December Child Count,December Child Count Adjustment,Adjusted December Child Count,Adjustment Year,Poverty Count,Poverty Base Rate,Poverty Amount,ADM Base Rate,ADM Amount,Public ADM Amount,NonPublic ADM Amount,Initial Base Rate,Initial Base Amount,Adjusted Base Rate,Adjusted Base Amount,NP Eligible Count,child count_2011 Child Count,NP Per Pupil Calc,Total NP Proportional Share,Total IDEA Allocation,
045195,Amherst Ex.Village SD,,,4435,4121,314,441,-12,429,2013,426,87.608,37321.008,106.168,470855.08,437518.328,33336.752,522.882,224316.3779,511.86,225728.61,9,678,1068.2746695778749,9614.472026200874,733904.698,
045203,Barnesville Ex.Village SD,,,1325,1171,154,204,-1,203,2013,281,87.608,24617.848,106.168,140672.6,124322.728,16349.872,522.882,106145.0459,523.22,106736.78,0,167,1628.9055568862275,0,272027.228,
045211,Bluffton Ex.Village SD,,,1292,1130,162,87,-2,85,2013,117,87.608,10250.136,106.168,137169.056,119969.84,17199.216,522.882,44444.9699,513.97,44715.3,0,119,1614.5755630252104,0,192134.49200000003,
045229,Bradford Ex.Village SD,,,751,597,154,108,-2,106,2013,150,87.608,13141.2,106.168,79732.168,63382.296,16349.872,522.882,55425.4919,516.22,55752.26,0,117,1270.304512820513,0,148625.62800000003,
045237,Bridgeport Ex.Village SD,,,870,786,84,181,-1,180,2013,249,87.608,21814.392,106.168,92366.16,83448.048,8918.112,522.882,94118.76,522.9,94644.07,0,150,1392.1641466666667,0,208824.622,
045245,Harrison Hills City SD,,,1681,1535,146,435,-4,431,2013,548,87.608,48009.184,106.168,178468.408,162967.88,15500.528,522.882,225362.1419,520.99,226632.21,0,343,1321.01983090379,0,453109.802,
045252,Caldwell Ex.Village SD,,,879,813,66,173,-4,169,2013,214,87.608,18748.112,106.168,93321.672,86314.584,7007.088,522.882,88367.0579,513.9,88905.08,0,92,2184.509391304348,0,200974.864,
045260,Carey Ex.Village SD,,,1007,829,178,126,-3,123,2013,121,87.608,10600.568,106.168,106911.176,88013.272,18897.904,522.882,64314.486,513.56,64708.15,4,135,1310.934489208633,5243.737956834532,182219.894,
045278,Carrollton Ex.Village SD,,,2542,2347,195,320,-5,315,2013,711,87.608,62289.288,106.168,269879.056,249176.296,20702.76,522.882,164707.8299,517.7,165662.51,0,416,1196.7087836538462,0,497830.854,
045286,Chagrin Falls Ex.Village SD,,,2189,2004,185,178,-3,175,2013,132,87.608,11564.256,106.168,232401.752,212760.672,19641.08,522.882,91504.3499,517.07,92038.4,11,231,1388.4479669421487,15272.927636363636,336004.408,
045294,Chesapeake Union Ex.Village SD,,,1693,1466,227,199,-5,194,2013,298,87.608,26107.184,106.168,179742.424,155642.288,24100.136,522.882,101439.1079,512.9,102066.59,0,236,1304.7296525423728,0,307916.198,
045302,Clyde-Green Springs Ex.Village,,,2616,2314,302,279,-3,276,2013,350,87.608,30662.8,106.168,277735.488,245672.752,32062.736,522.882,144315.4319,520.19,145133.25,0,377,1203.0014270557028,0,453531.538,
045310,Coldwater Ex.Village SD,,,1448,1448,0,178,-1,177,2013,99,87.608,8673.192,106.168,153731.264,153731.264,0,522.882,92550.1139,522.85,93066.76,0,147,1737.8994285714284,0,255471.216,
045328,Columbiana Ex.Village SD,,,1284,946,338,103,-6,97,2013,274,87.608,24004.592,106.168,136319.712,100434.928,35884.784,522.882,50719.5539,496.84,51174.73,0,140,1510.707385714286,0,211499.034,
045336,Covington EVSD Ex.Village SD,,,960,872,88,106,0,106,2013,188,87.608,16470.304,106.168,101921.28,92578.496,9342.784,522.882,55425.4919,525.78,55733.14,0,98,1776.7828979591836,0,174124.724,
045344,Crestline Ex.Village SD,,,900,687,213,125,-6,119,2013,276,87.608,24179.808,106.168,95551.2,72937.416,22613.784,522.882,62222.9579,501.7,62712.82,0,142,1284.815690140845,0,182443.82799999998,
045351,Crooksville Ex.Village SD,,,1137,1092,45,139,-8,131,2013,285,87.608,24968.28,106.168,120713.016,115935.456,4777.56,522.882,68497.5419,497.17,69106.66,0,149,1441.5299060402685,0,214787.956,
045369,Fairport Harbor Ex.Village SD,,,522,515,7,44,-4,40,2013,95,87.608,8322.76,106.168,55419.696,54676.52,743.176,522.882,20915.28,481.97,21206.63,0,53,1602.8129433962263,0,84949.086,
045377,Georgetown Ex.Village SD,,,1171,1042,129,101,0,101,2013,218,87.608,19098.544,106.168,124322.728,110627.056,13695.672,522.882,52811.0819,525.78,53104.22,0,151,1301.4933245033112,0,196525.492,
045385,Gibsonburg Ex.Village SD,,,1051,1009,42,136,-3,133,2013,122,87.608,10688.176,106.168,111582.568,107123.512,4459.056,522.882,69543.306,514.44,69963.36,0,134,1434.582865671642,0,192234.10400000002,
045393,Granville Ex.Village SD,,,2865,2493,372,119,-7,112,2013,100,87.608,8760.8,106.168,304171.32,264676.824,39494.496,522.882,58562.7839,496.57,59092.32,0,308,1207.8715584415584,0,372024.44,
045401,Greenfield Ex.Village SD,,,2162,2106,56,222,-8,214,2013,675,87.608,59135.4,106.168,229535.216,223589.808,5945.408,522.882,111896.748,507.5,112664.15,0,226,1775.8175486725663,0,401334.766,
045419,Hicksville Ex.Village SD,,,1046,978,68,120,0,120,2013,192,87.608,16820.736,106.168,111051.728,103832.304,7219.424,522.882,62745.84,525.78,63094.12,0,180,1060.9254666666666,0,190966.584,
045427,Hubbard Ex.Village SD,,,2238,2057,181,233,-7,226,2013,356,87.608,31188.448,106.168,237603.984,218387.576,19216.408,522.882,118171.332,510.45,118934.6,17,215,1671.2372068965517,28411.03251724138,387727.032,
045435,Indian Hill Ex.Village SD,,,3837,2013,1824,214,-5,209,2013,230,87.608,20149.84,106.168,407366.616,213716.184,193650.432,522.882,109282.338,513.78,109948.94,29,203,2316.661189655172,67183.1745,537465.396,
045443,Leetonia Schools Ex.Village SD,,,789,765,24,90,-5,85,2013,181,87.608,15857.048,106.168,83766.552,81218.52,2548.032,522.882,44444.9699,498.11,44830.03,0,131,1102.699465648855,0,144453.63,
045450,Lisbon Ex.Village SD,,,1007,968,39,149,-4,145,2013,248,87.608,21726.784,106.168,106911.176,102770.624,4140.552,522.882,75817.89,512.04,76293.71,0,138,1485.0121014492752,0,204931.66999999998,
045468,Loudonville-Perrysville Ex.Vil,,,1217,1167,50,151,-7,144,2013,279,87.608,24442.632,106.168,129206.456,123898.056,5308.4,522.882,75295.0079,502.49,75876,0,225,1020.1115022222223,0,229525.08800000002,
045476,Marysville Ex.Village SD,,,5793,5308,485,448,-19,429,2013,507,87.608,44417.256,106.168,615031.224,563539.744,51491.48,522.882,224316.3779,504.39,225967.92,9,886,989.2920670391063,8903.628603351957,885416.4000000001,
045484,Mechanicsburg Ex.Village SD,,,918,901,17,91,-6,85,2013,139,87.608,12177.512,106.168,97462.224,95657.368,1804.856,522.882,44444.9699,493.26,44886.8,0,137,1127.9309197080293,0,154526.536,
045492,Mentor Ex.Village SD,,,10121,8096,2025,1094,-24,1070,2013,821,87.608,71926.168,106.168,1074526.328,859536.128,214990.2,522.882,559483.74,514.5,562860.11,78,1074,1483.7783038194445,115734.70769791667,1709312.6060000001,
045500,Milford Ex.Village SD,,,7766,6530,1236,545,-18,527,2013,669,87.608,58609.752,106.168,824500.688,693277.04,131223.648,522.882,275558.8139,508.97,277390.92,0,929,1249.1941442411196,0,1160501.36,
045518,Milton-Union Ex.Village SD,,,1668,1578,90,178,-6,172,2013,254,87.608,22252.432,106.168,177088.224,167533.104,9555.12,522.882,89935.704,508.64,90537.77,0,212,1367.3510660377358,0,289878.426,
045526,Montpelier Ex.Village SD,,,1100,1045,55,136,-3,133,2013,247,87.608,21639.176,106.168,116784.8,110945.56,5839.24,522.882,69543.306,514.44,69963.36,0,166,1255.3453975903615,0,208387.336,
045534,Mount Gilead Schools Ex.Villag,,,1415,1286,129,165,-15,150,2013,251,87.608,21989.608,106.168,150227.72,136532.048,13695.672,522.882,78432.2999,481.97,79524.88,0,226,1113.903575221239,0,251742.208,
045542,Newcomerstown Ex.Village SD,,,1219,1138,81,185,-1,184,2013,461,87.608,40387.288,106.168,129418.792,120819.184,8599.608,522.882,96210.2879,522.96,96747.14,0,209,1275.3742583732055,0,266553.22,
045559,New Richmond Ex.Village SD,,,2470,2371,99,390,-11,379,2013,535,87.608,46870.28,106.168,262234.96,251724.328,10510.632,522.882,198172.278,511.36,199430.91,0,375,1356.0964000000001,0,508536.15,
045567,Newton Falls Ex.Village SD,,,1432,1373,59,172,-11,161,2013,363,87.608,31801.704,106.168,152032.576,145768.664,6263.912,522.882,84184.0019,494.18,84998.9299,0,178,1510.298932022472,0,268833.2099,
045575,Paulding Ex.Village SD,,,1759,1461,298,291,-5,286,2013,343,87.608,30049.544,106.168,186749.512,155111.448,31638.064,522.882,149544.2519,516.9,150418.72,0,335,1096.1724656716417,0,367217.77599999995,
045583,Perrysburg Ex.Village SD,,,5368,4678,690,334,-10,324,2013,281,87.608,24617.848,106.168,569909.824,496653.904,73255.92,522.882,169413.7679,510.5,170506.97,0,470,1627.733280851064,0,765034.642,
045591,Rittman Ex.Village SD,,,1151,1097,54,193,-4,189,2013,212,87.608,18572.896,106.168,122199.368,116466.296,5733.072,522.882,98824.6979,515.11,99415.94,0,133,1805.926345864662,0,240188.20400000003,
045609,Rossford Ex.Village SD,,,2197,1862,335,339,-5,334,2013,387,87.608,33904.296,106.168,233251.096,197684.816,35566.28,522.882,174642.588,518.14,175650.18,0,219,2021.943251141552,0,442805.5719999999,
045617,Tipp City Ex.Village SD,,,2642,2585,57,194,-8,186,2013,236,87.608,20675.488,106.168,280495.856,274444.28,6051.576,522.882,97256.052,504.96,97962.47,0,365,1093.517298630137,0,399133.814,
045625,USEVS Ex.Village SD,,,2028,1715,313,230,-5,225,2013,271,87.608,23741.768,106.168,215308.704,182078.12,33230.584,522.882,117648.4499,514.6,118357.41,0,291,1228.2057800687285,0,357407.882,
045633,Versailles Ex.Village SD,,,1420,1400,20,112,-2,110,2013,138,87.608,12089.904,106.168,150758.56,148635.2,2123.36,522.882,57517.02,516.56,57854.72,0,95,2323.191410526316,0,220703.184,
045641,Wauseon Ex.Village SD,,,2030,1937,93,181,-8,173,2013,308,87.608,26983.264,106.168,215521.04,205647.416,9873.624,522.882,90458.586,503.53,91138.73,0,181,1843.3316795580113,0,333643.03400000004,
045658,Wellington Ex.Village SD,,,1486,1390,96,165,-3,162,2013,234,87.608,20500.272,106.168,157765.648,147573.52,10192.128,522.882,84706.8839,516.4,85205.23,0,198,1330.6623737373736,0,263471.14999999997,
045666,Windham Ex.Village SD,,,676,644,32,188,-3,185,2013,220,87.608,19273.76,106.168,71769.568,68372.192,3397.376,522.882,96733.1699,517.53,97294.88,0,181,1040.5425856353593,0,188338.208,
045674,Yellow Springs Ex.Village SD,,,719,704,15,86,0,86,2013,84,87.608,7359.072,106.168,76334.792,74742.272,1592.52,522.882,44967.852,525.78,45217.45,0,90,1432.3479333333332,0,128911.314,
045757,Allen East Local SD,,,1171,1137,34,110,-1,109,2013,164,87.608,14367.712,106.168,124322.728,120713.016,3609.712,522.882,56994.1379,521.05,57315.23,0,124,1580.6908870967743,0,196005.67,
045765,Bath Local SD,,,2070,1879,191,188,-5,183,2013,412,87.608,36094.496,106.168,219767.76,199489.672,20278.088,522.882,95687.4059,512.16,96286.64,0,211,1668.9521137440759,0,352148.896,
045773,Elida Local SD,,,3028,2500,528,239,-9,230,2013,666,87.608,58346.928,106.168,321476.704,265420,56056.704,522.882,120262.8599,506.7,121102.12,0,271,1848.4345092250924,0,500925.75200000004,
045781,Perry Local SD,,,1063,915,148,97,-1,96,2013,194,87.608,16995.952,106.168,112856.584,97143.72,15712.864,522.882,50196.6719,520.42,50480.66,0,80,2254.16495,0,180333.196,
045799,Shawnee Local SD,,,3139,2581,558,245,-3,242,2013,431,87.608,37759.048,106.168,333261.352,274019.608,59241.744,522.882,126537.444,519.42,127258.89,30,213,2050.532057613169,61515.961728395065,498279.29000000004,
045807,Spencerville Local SD,,,994,952,42,107,-6,101,2013,168,87.608,14718.144,106.168,105530.992,101071.936,4459.056,522.882,52811.0819,497.87,53271.72,0,117,1483.0842393162393,0,173520.856,
045823,Hillsdale Local SD,,,1085,1020,65,86,-5,81,2013,158,87.608,13842.064,106.168,115192.28,108291.36,6900.92,522.882,42353.4419,496.9,42732.98,0,130,1321.287107692308,0,171767.32400000002,
045831,Mapleton Local SD,,,1001,949,52,127,-2,125,2013,265,87.608,23216.12,106.168,106274.168,100753.432,5520.736,522.882,65360.2499,517.63,65739.34,0,131,1490.302503816794,0,195229.628,
045856,Buckeye Local SD,,,1947,1888,59,177,-5,172,2013,356,87.608,31188.448,106.168,206709.096,200445.184,6263.912,522.882,89935.704,511.34,90507.13,0,258,1272.8863333333334,0,328404.674,
045864,Grand Valley Local SD,,,1595,1440,155,140,-10,130,2013,493,87.608,43190.744,106.168,169337.96,152881.92,16456.04,522.882,67974.6599,490.73,68702.49,0,209,1345.6037990430623,0,281231.194,
045872,Jefferson Area Local SD,,,2087,1964,123,241,-10,231,2013,318,87.608,27859.344,106.168,221572.616,208513.952,13058.664,522.882,120785.7419,504.84,121665.65,0,258,1438.3628294573643,0,371097.61,
045880,Pymatuning Valley Local SD,,,1686,1316,370,186,-3,183,2013,320,87.608,28034.56,106.168,178999.248,139717.088,39282.16,522.882,95687.4059,517.44,96243.57,0,246,1232.834869918699,0,303277.37799999997,
045906,Alexander Local SD,,,1660,1598,62,277,-3,274,2013,450,87.608,39423.6,106.168,176238.88,169656.464,6582.416,522.882,143269.6679,520.15,144081.81,0,332,1083.5671385542169,0,359744.29,
045914,Federal Hocking Local SD,,,1094,1032,62,237,-4,233,2013,331,87.608,28998.248,106.168,116147.792,109565.376,6582.416,522.882,121831.506,517.06,122542.65,0,198,1351.9630808080808,0,267688.69,
045922,Trimble Local SD,,,898,855,43,206,-2,204,2013,209,87.608,18310.072,106.168,95338.864,90773.64,4565.224,522.882,106667.9279,520.73,107270.11,0,199,1110.145959798995,0,220919.04599999997,
045948,Minster Local SD,,,853,852,1,78,0,78,2013,60,87.608,5256.48,106.168,90561.304,90455.136,106.168,522.882,40784.7959,525.78,41011.18,0,99,1382.1107474747475,0,136828.964,
045955,New Bremen Local SD,,,864,863,1,96,0,96,2013,82,87.608,7183.856,106.168,91729.152,91622.984,106.168,522.882,50196.6719,525.78,50475.3,0,88,1697.594409090909,0,149388.308,
045963,New Knoxville Local SD,,,431,429,2,37,-1,36,2013,35,87.608,3066.28,106.168,45758.408,45546.072,212.336,522.882,18823.7519,511.95,18942.07,0,43,1575.9711162790697,0,67766.758,
045971,Waynesfield-Goshen Local SD,,,631,573,58,85,-3,82,2013,77,87.608,6745.816,106.168,66992.008,60834.264,6157.744,522.882,42876.3239,507.86,43168.0899,0,80,1461.32392375,0,116905.9139,
045997,St Clairsville-Richland City S,,,2200,1745,455,190,-4,186,2013,315,87.608,27596.52,106.168,233569.6,185263.16,48306.44,522.882,97256.052,514.94,97839.25,17,196,1685.471220657277,28653.010751173708,359005.37,
046003,Shadyside Local SD,,,836,811,25,116,-1,115,2013,134,87.608,11739.472,106.168,88756.448,86102.248,2654.2,522.882,60131.4299,521.29,60469.69,0,123,1308.6634959349594,0,160965.61000000002,
046011,Union Local SD,,,1538,1484,54,198,-4,194,2013,311,87.608,27246.088,106.168,163286.384,157553.312,5733.072,522.882,101439.1079,515.37,102043.81,0,179,1634.5043687150837,0,292576.282,
046037,Eastern Local SD,,,1391,1330,61,148,-2,146,2013,266,87.608,23303.728,106.168,147679.688,141203.44,6476.248,522.882,76340.772,518.77,76778.53,0,178,1391.92104494382,0,247761.946,
046045,Fayetteville-Perry Local SD,,,981,943,38,87,0,87,2013,167,87.608,14630.536,106.168,104150.808,100116.424,4034.384,522.882,45490.7339,525.78,45743.24,0,113,1455.9697699115045,0,164524.584,
046060,Western Brown Local SD,,,3516,3295,221,322,-9,313,2013,565,87.608,49498.52,106.168,373286.688,349823.56,23463.128,522.882,163662.066,511.49,164699.16,0,474,1239.4184978902954,0,587484.368,
046078,Ripley-Union-Lewis-Huntington,,,1216,1054,162,169,-4,165,2013,335,87.608,29348.68,106.168,129100.288,111901.072,17199.216,522.882,86275.5299,513.63,86803.0399,0,188,1304.5319569148935,0,245252.0079,
046094,Edgewood City SD,,,4199,3668,531,380,-16,364,2013,515,87.608,45118.12,106.168,445799.432,389424.224,56375.208,522.882,190329.0479,504.54,191725.39,0,602,1133.9583754152823,0,682642.9419999999,
046102,Fairfield City SD,,,13599,9954,3645,789,-25,764,2013,1405,87.608,123089.24,106.168,1443778.632,1056796.272,386982.36,522.882,399481.8479,509.64,402102.93,0,1221,1612.5886994266993,0,1968970.802,
046110,Lakota Local SD,,,20684,17408,3276,1237,-40,1197,2013,1534,87.608,134390.672,106.168,2195978.912,1848172.544,347806.368,522.882,625889.754,509.31,630022.61,20,1706,1715.1750834298955,34303.501668597906,2960392.1939999997,
046128,Madison Local SD,,,1735,1534,201,142,-10,132,2013,392,87.608,34342.336,106.168,184201.48,162861.712,21339.768,522.882,69020.424,491.19,69749.44,0,168,1716.0312857142858,0,288293.256,
046136,New Miami Local SD,,,869,745,124,109,-4,105,2013,237,87.608,20763.096,106.168,92259.992,79095.16,13164.832,522.882,54902.6099,507.17,55281.8,0,112,1502.7222142857142,0,168304.888,
046144,Ross Local SD,,,3497,2863,634,288,-5,283,2013,302,87.608,26457.616,106.168,371269.496,303958.984,67310.512,522.882,147975.606,516.81,148841.8299,8,303,1757.4564048231512,14059.65123858521,546568.9419,
046151,Talawanda City SD,,,3675,3112,563,288,-8,280,2013,469,87.608,41088.152,106.168,390167.4,330394.816,59772.584,522.882,146406.96,511.57,147333.29,0,288,2008.9890347222224,0,578588.8420000001,
046177,Brown Local SD,,,763,719,44,119,-7,112,2013,140,87.608,12265.12,106.168,81006.184,76334.792,4671.392,522.882,58562.7839,496.57,59092.32,0,150,1015.7574933333332,0,152363.62399999998,
046193,Graham Local SD,,,2491,2071,420,253,-33,220,2013,298,87.608,26107.184,106.168,264464.488,219873.928,44590.56,522.882,115034.04,465.12,117674.58,0,323,1263.9202848297214,0,408246.25200000004,
046201,Triad Local SD,,,1055,1033,22,101,-1,100,2013,136,87.608,11914.688,106.168,112007.24,109671.544,2335.696,522.882,52288.2,520.63,52583.5899,0,129,1368.2598286821706,0,176505.5179,
046219,West Liberty-Salem Local SD,,,1257,1228,29,134,-1,133,2013,138,87.608,12089.904,106.168,133453.176,130374.304,3078.872,522.882,69543.306,521.89,69933.21,0,135,1596.1206666666667,0,215476.29,
046235,Greenon Local SD,,,1890,1863,27,222,-11,211,2013,360,87.608,31538.88,106.168,200657.52,197790.984,2866.536,522.882,110328.1019,500.96,111213.54,0,175,1962.3425142857143,0,343409.94,
046243,Tecumseh Local SD,,,3299,3198,101,440,-10,430,2013,776,87.608,67983.808,106.168,350248.232,339525.264,10722.968,522.882,224839.26,514.1,226204.1,2,455,1410.144726477024,2820.289452954048,644436.14,
046250,Northeastern Local SD,,,4248,3570,678,299,-11,288,2013,403,87.608,35306.024,106.168,451001.664,379019.76,71981.904,522.882,150590.0159,507.13,151631.1099,0,313,2038.1431242811502,0,637938.7979,
046268,Northwestern Local SD,,,2014,1747,267,190,-8,182,2013,297,87.608,26019.576,106.168,213822.352,185475.496,28346.856,522.882,95164.5239,504.54,95862.7,0,204,1645.6109215686276,0,335704.628,
046276,Southeastern Local SD,,,814,777,37,80,-3,77,2013,172,87.608,15068.576,106.168,86420.752,82492.536,3928.216,522.882,40261.914,506.78,40542.41,0,103,1378.948912621359,0,142031.73799999998,
046284,Clark-Shawnee Local SD,,,2426,2244,182,183,-9,174,2013,342,87.608,29961.936,106.168,257563.568,238240.992,19322.576,522.882,90981.4679,501.14,91708.2899,0,231,1641.7047354978354,0,379233.7939,
046300,Batavia Local SD,,,2373,2103,270,135,-8,127,2013,430,87.608,37671.44,106.168,251936.664,223271.304,28665.36,522.882,66406.014,496.37,67009.9299,0,304,1173.0856378289473,0,356618.0339,
